,name,city,latitude,longitude,zipcode,ethnicity,price,rating
832,The Café & Bar,Atlanta,33.8490464346744,-84.3662548667953,30326,new_american,$$,4.5
833,New Realm Brewing,Atlanta,33.7690333817904,-84.3619148284263,30306,new_american,$$,4.0
834,Golden Eagle,Atlanta,33.746909,-84.358001,30316,new_american,$$,4.0
835,Longleaf,Atlanta,33.79008,-84.37294,30309,new_american,$$,3.0
836,Dish Dive,Atlanta,33.764595,-84.314186,30317,new_american,$$,4.5
837,Publik Draft House,Atlanta,33.772547,-84.385,30308,new_american,$$,3.5
838,The Beverly,Atlanta,33.74055,-84.36135,30316,new_american,N/A,3.5
839,One Eared Stag,Atlanta,33.7567946660289,-84.354792087829,30307,new_american,$$,3.5
840,8ARM,Atlanta,33.7738023,-84.364226,30306,new_american,$$,3.5
841,Cassis,Atlanta,33.845091,-84.370207,30305,new_american,$$$,4.0
842,PONKO Chicken,Atlanta,33.8781544375495,-84.2703509330749,30341,new_american,$$,4.0
843,Mix'D UP Burgers,Atlanta,33.7459289510232,-84.3684092123774,30312,new_american,$,4.0
844,Apres Diem,Atlanta,33.779196,-84.367238,30308,new_american,$$,3.5
845,Lagarde American Eatery,Atlanta,33.8886577,-84.3135283,30341,new_american,$$,4.5
846,Miller Union,Atlanta,33.7820167541504,-84.4131011962891,30318,new_american,$$$,4.0
847,Terra Terroir,Atlanta,33.85943,-84.3413929602924,30319,new_american,$$,4.0
848,Venkman's,Atlanta,33.7668075561523,-84.3633804321289,30312,new_american,$$,4.0
849,Serpas True Food,Atlanta,33.7570261571587,-84.3660265591654,30312,new_american,$$,4.0
850,Floataway Cafe,Atlanta,33.8062290158985,-84.3438416029251,30306,new_american,$$$,3.5
851,Best End Brewing,Atlanta,33.731487,-84.421796,30310,new_american,$$,4.0
852,Southern Belle,Atlanta,33.773385833,-84.353195833,30306,new_american,N/A,4.5
853,Atlas,Atlanta,33.83985,-84.38262,30305,new_american,$$$,4.0
854,Big Sky Buckhead,Atlanta,33.84202,-84.38017,30305,new_american,$$,3.5
855,Lemon Butter Seafood - Midtown,Atlanta,33.7959853,-84.413967,30318,new_american,N/A,1.5
856,Carroll Street Café,Atlanta,33.7489815,-84.3678513,30312,new_american,$$,4.0
857,Einstein's,Atlanta,33.7840423583984,-84.3819885253906,30309,new_american,$$,3.5
858,Banshee,Atlanta,33.73995,-84.3459,30316,new_american,$$,4.5
859,Twelve Eighty,Atlanta,33.789483,-84.385685,30309,new_american,$$,3.5
860,Frost Bistro & Bar,Atlanta,33.747,-84.4025,30313,new_american,$$,2.5
861,Bantam Pub,Atlanta,33.76619,-84.36298,30312,new_american,$$,4.0
862,California Pizza Kitchen at Atlantic Station,Atlanta,33.792998,-84.397079,30363,new_american,$$,3.5
863,Marlow's Tavern,Atlanta,33.8591978,-84.4804482,30339,new_american,$$,4.0
864,Tupelo Honey,Atlanta,33.88033269114058,-84.38013289513079,30342,new_american,$$,3.5
865,The Wing Bar,Atlanta,33.7407379150391,-84.3455429077148,30316,new_american,$$,4.0
866,Edgar's Proof & Provision,Atlanta,33.7725792,-84.3844681,30308,new_american,$$,3.5
867,The 57th Fighter Group Restaurant,Atlanta,33.872602,-84.305674,30341,new_american,$$,3.5
868,Ray's on the River,Atlanta,33.9004850677804,-84.440807,30339,new_american,$$$,4.0
869,Punch Bowl Social Atlanta,Atlanta,33.889166,-84.4698604,30339,new_american,$$,3.5
870,Hop's Chicken,Atlanta,33.7724257265375,-84.3658560037048,30308,new_american,$,3.0
871,"The Sun Dial Restaurant, Bar & View",Atlanta,33.759349,-84.388573,30303,new_american,$$$,3.5
872,There,Atlanta,33.8712015509765,-84.3355122325409,30319,new_american,$$,3.5
873,The Alden,Atlanta,33.888506,-84.314178,30341,new_american,$$,4.5
874,Cafe Bistro,Atlanta,33.8532802982029,-84.3612581470825,30326,new_american,$$,4.0
875,American Cut Steakhouse,Atlanta,33.83731,-84.380984,30305,new_american,$$$,3.5
876,Cru,Atlanta,33.8887050736316,-84.4702917763194,30339,new_american,$$,4.0
877,gusto!,Atlanta,33.88363,-84.31634,30341,new_american,$$,4.0
878,Trade Root,Atlanta,33.85039,-84.36314,30326,new_american,$$,3.5
879,Kenley's,Atlanta,33.7563397,-84.3820851,30303,new_american,$,4.5
880,Kat's Cafe,Atlanta,33.78112,-84.38103,30309,new_american,$$,4.0
881,Octopus Bar,Atlanta,33.7394022,-84.34564,30316,new_american,$$,3.5
882,Under the Cork Tree,Atlanta,33.9077934377929,-84.3800507817535,30342,new_american,$$,4.0
883,Otter's Chicken,Atlanta,33.87639,-84.4552,30339,new_american,$,4.0
884,Glenn's Kitchen,Atlanta,33.757,-84.39301,30303,new_american,$$,3.5
885,Corner Cafe,Atlanta,33.8391723632812,-84.3694763183594,30305,new_american,$$,3.5
886,Krispy krunchy chicken,Atlanta,33.7548346869684,-84.3907899179797,30303,new_american,N/A,4.0
887,Swan Coach House,Atlanta,33.8405902,-84.3854981,30305,new_american,$$,4.0
888,Thrive,Atlanta,33.7569394607425,-84.3923377990723,30303,new_american,$$,3.5
889,Local Motives,Atlanta,33.764896,-84.389234,30308,new_american,N/A,3.0
890,North Highland Pub,Atlanta,33.7667666,-84.3528461,30307,new_american,$$,4.0
891,Ponko Chicken,Atlanta,33.846349,-84.3635778,30326,new_american,N/A,4.5
892,JP Atlanta,Atlanta,33.76026,-84.38822,30303,new_american,$$$,3.5
893,Ration & Dram,Atlanta,33.7585855959122,-84.3315408587914,30307,new_american,$$,3.5
894,Marlow's Tavern,Atlanta,33.90767,-84.3798599,30342,new_american,$$,4.0
895,Marlow's Tavern,Atlanta,33.8914278066706,-84.3230895726303,30319,new_american,$$,4.0
896,Garden & Gun Club,Atlanta,33.886374,-84.4717136,30339,new_american,$$,4.0
897,Cupanion’s Kitchen & Coffee,Atlanta,33.88918,-84.382094,30342,new_american,$$,4.5
898,AC Lounge,Atlanta,33.76004067,-84.3909705,30303,new_american,$$,4.0
899,My Sister's Room,Atlanta,33.78484,-84.38481,30309,new_american,$,3.0
900,Morris Restaurant & Lounge,Atlanta,33.75038,-84.31401,30317,new_american,$,4.5
901,The Club Room,Atlanta,33.801465,-84.324325,30329,new_american,$$,3.5
902,Pour Kitchen + Bar,Atlanta,33.8607581,-84.3316388,30319,new_american,$$,3.5
903,Sum' Thing Simple Cafe,Atlanta,33.764022,-84.4561043,30314,new_american,$,4.0
904,Yard House,Atlanta,33.889496,-84.469138,30339,new_american,$$,3.0
905,Pea Ridge Kitchen and Bar,Atlanta,33.82287,-84.26185,30033,new_american,$$,4.0
906,AG,Atlanta,33.758659,-84.387156,30303,new_american,$$$,3.5
907,The Cheesecake Factory,Atlanta,33.8807569,-84.467929,30339,new_american,$$,3.0
908,Molly B's,Atlanta,33.79388,-84.48362,30313,new_american,$$,3.0
909,HOBNOB Neighborhood Tavern - Town Brookhaven,Atlanta,33.870588,-84.336451,30319,new_american,$$,3.5
910,gusto!,Atlanta,33.792069,-84.283467,30033,new_american,$$,4.5
911,Eleanor's,Atlanta,33.849422,-84.491842,30080,new_american,$$,4.5
912,Lenox Road Bar & Grill,Atlanta,33.848182,-84.359684,30326,new_american,$$,3.0
913,The Pup Truck,Atlanta,33.7820009374254,-84.3838405609131,30324,new_american,$,4.0
914,Paces And Vine,Atlanta,33.864462,-84.466148,30339,new_american,N/A,5.0
915,Buckhead Life Restaurant Group,Atlanta,33.8362312316895,-84.3788604736328,30305,new_american,$$,3.0
916,Gyro Bros,Atlanta,33.7780006367365,-84.38463841933844,30308,new_american,$,3.5
917,Murph's,Atlanta,33.884095,-84.466356,30339,new_american,$$,4.0
918,California Pizza Kitchen at Lenox,Atlanta,33.845605,-84.361427,30326,new_american,$$,3.5
919,Wing Factory,Atlanta,33.8708462084801,-84.3798487619611,30342,new_american,$$,3.5
920,The GA Chapter Room,Atlanta,33.9080257442435,-84.3796686002606,30342,new_american,$$,4.5
921,Topgolf,Atlanta,33.7989239,-84.4280931,30318,new_american,$$,3.5
922,Paces & Vine,Atlanta,33.8650988743631,-84.4664315800947,30339,new_american,$$,3.5
923,Fandangles,Atlanta,33.75901,-84.38319,30303,new_american,$$,3.5
924,gusto!,Atlanta,33.874282,-84.380138,30342,new_american,N/A,4.0
925,Sizzle's Krispy Wings,Atlanta,33.74085,-84.4131,30310,new_american,N/A,3.0
926,Prime Meridian,Atlanta,33.759517,-84.395108,30303,new_american,$$,3.5
927,Kirkyard Public House,Atlanta,33.751492,-84.3228477,30317,new_american,$$,3.5
928,Muss & Turner's - Smyrna,Atlanta,33.8493273227158,-84.4918500582908,30080,new_american,$$,4.0
929,Flying Biscuit Café - Candler Park,Atlanta,33.764873,-84.3331937,30307,new_american,$$,4.0
930,Oy!,Atlanta,33.85984,-84.48038,30339,new_american,$$,3.5
931,Red Martini,Atlanta,33.841006,-84.375238,30305,new_american,$$,2.5
932,China Garden,Atlanta,33.7992432,-84.3708551,30324,new_american,$,2.5
933,Suite Food Lounge,Atlanta,33.765005,-84.395784,30313,new_american,$$,3.0
934,Diesel Filling Station,Atlanta,33.7783,-84.35307,30306,new_american,$$,3.0
935,The Ivy,Atlanta,33.856491,-84.382203,30342,new_american,$$,3.0
936,Dark Horse Tavern,Atlanta,33.7767547,-84.3525971,30306,new_american,$$,3.0
937,Oceans,Atlanta,33.78072,-84.48102,30318,new_american,N/A,3.0
938,All Around The World,Atlanta,33.88543,-84.264689,30340,new_american,N/A,5.0
939,Twenty-Two Storys,Atlanta,33.761507,-84.386606,30308,new_american,$$,3.0
940,The Glenwood,Atlanta,33.7400151,-84.3461773,30316,new_american,$$,3.5
941,Auto Spa Bistro,Atlanta,33.785912,-84.398277,30318,new_american,$$,3.0
942,Yumm Teriyaki,Atlanta,33.75237,-84.39222,30303,new_american,$,2.5
943,Simmer Cafe Monarch,Atlanta,33.8498349,-84.362827,30326,new_american,N/A,5.0
944,The Drafting Table Cocktails & Kitchen,Atlanta,33.76026,-84.38822,30303,new_american,N/A,4.0
945,Gyro Bros,Atlanta,33.77719,-84.3901,30308,new_american,$,3.0
946,Eden,Atlanta,33.8870023658726,-84.2545150403366,30341,new_american,$$,3.5
947,Old Vinings Inn,Atlanta,33.8665733337402,-84.4658050537109,30339,new_american,$$,3.5
948,Duck's Kitchen,Atlanta,33.773394,-84.28487,30030,new_american,$$,4.0
949,Lil Bites Food Truck,Atlanta,33.7766537,-84.2960786,30101,new_american,$$,4.0
950,Southern Elements,Atlanta,33.76157,-84.38336,30308,new_american,$$,3.0
951,Fork & Juniper,Atlanta,33.7815269,-84.38311,30309,new_american,$$,2.5
952,Savor,Atlanta,33.915636,-84.354909,30328,new_american,$$,3.5
953,Parkwood Bistro,Atlanta,33.90189,-84.45979,30339,new_american,N/A,5.0
954,Twain's Brewpub & Billiards,Atlanta,33.7723503112793,-84.2946624755859,30030,new_american,$$,3.5
955,Iron Skillet Restaurant,Atlanta,33.786586,-84.490363,30318,new_american,$$,2.5
956,BurgerFi,Atlanta,33.7579401575518,-84.3946177249146,30303,new_american,$$,3.0
957,Atlanta Culinary Tours,Atlanta,33.7648778745964,-84.3901062011719,30303,new_american,N/A,5.0
958,JR Crickets Halftime,Atlanta,33.7214,-84.46517,30311,new_american,$$,3.0
959,Buckhead Saloon,Atlanta,33.843208,-84.37881,30305,new_american,$$,2.5
960,Wing Factory,Atlanta,33.8820046,-84.4744552,30339,new_american,$$,3.5
961,Omni Hotel at the Battery Atlanta Restaurant,Atlanta,33.889427,-84.467528,30339,new_american,N/A,3.5
962,ATL Fried Chicken,Atlanta,33.75237,-84.39222,30303,new_american,N/A,2.0
963,Terrace,Atlanta,33.75826,-84.38783,30303,new_american,$$$,3.0
964,City Winery,Atlanta,33.7712649,-84.3648397,30308,new_american,$$,3.0
965,Molly B's,Atlanta,33.78796,-84.38584,30309,new_american,N/A,2.5
966,The Corner Pub,Atlanta,33.773063659668,-84.2855072021484,30030,new_american,$$,3.5
967,JR Crickets Westside,Atlanta,33.7547004,-84.4153374,30314,new_american,$,2.5
968,Luckie Take-out,Atlanta,33.7573070801221,-84.3898798135723,30303,new_american,N/A,4.0
969,Wildwood Cafe,Atlanta,33.9136546,-84.4610823,30339,new_american,$,4.0
970,NM Cafe,Atlanta,33.84632,-84.36266,30326,new_american,$$,3.5
971,Dream Wings,Atlanta,33.739908728488,-84.31199477492,30316,new_american,$,2.0
972,Family Hot Wings & Philly,Atlanta,33.896,-84.2831999,30340,new_american,N/A,4.0
973,Cory’s Spot,Atlanta,33.76317,-84.44046,30314,new_american,$,3.5
974,Food Shuttle,Atlanta,33.8492055237293,-84.4293174147606,30327,new_american,$$,2.0
975,Padella Restaurant,Atlanta,33.9059647321094,-84.4661949183047,30067,new_american,$$,3.5
976,Joia Restaurant & Lounge,Atlanta,33.78468,-84.38454,30309,new_american,$$,2.5
977,Atlanta Food Rave,Atlanta,33.8428497,-84.3808899,30305,new_american,$$$,2.0
978,Salad Sensations,Atlanta,33.759075,-84.3950221,30303,new_american,$,2.0
979,Brook's Family Restaurant,Atlanta,33.7223205566406,-84.3990325927734,30310,new_american,$,1.0
980,Cafe 400,Atlanta,33.906829,-84.34926,30342,new_american,$,2.0
981,J Christophers,Atlanta,33.77574803263,-84.2928871419556,30036,new_american,$$,3.0
982,Tosca Blu Bar,Atlanta,33.88493,-84.4648799,30339,new_american,$$,2.5
983,Collage Restaurant,Atlanta,33.7593846,-84.3843576,30303,new_american,$$,2.5
984,Olympia Prime,Atlanta,33.757521,-84.387013,30303,new_american,$$$,1.5
985,All Nations Cuisine & Bistro,Atlanta,33.8856179,-84.255649,30341,new_american,$$,1.0
986,Home Box,Atlanta,33.9034385681152,-84.4812545776367,30067,new_american,$,3.0
987,Peach Cobbler Cafe,Atlanta,33.81492,-84.39155,30309,soulfood,N/A,3.5
988,Soul: Food & Culture,Atlanta,33.75677,-84.364043,30307,soulfood,N/A,5.0
989,Fin & Feathers,Atlanta,33.75457,-84.37596,30312,soulfood,$$,4.0
990,SoulBox,Atlanta,33.74085,-84.4131,30310,soulfood,N/A,4.5
991,The Busy Bee Cafe,Atlanta,33.7544325583427,-84.4140216889549,30314,soulfood,$$,4.0
992,Magic City Kitchen,Atlanta,33.74825,-84.397306,30303,soulfood,N/A,4.0
993,Twisted Soul Cookhouse & Pours,Atlanta,33.78972,-84.42547,30318,soulfood,$$,4.0
994,Southern Kitchen & Grill,Atlanta,33.8863760790887,-84.2655890062451,30340,soulfood,N/A,4.5
995,Kelz Kitchen - Atlanta,Atlanta,33.750189,-84.395204,30303,soulfood,$$,3.0
996,M&M’s Comfort Zone,Atlanta,33.740932,-84.346574,30316,soulfood,N/A,5.0
997,Soul Vegan,Atlanta,33.796034318190046,-84.4139938245411,30318,soulfood,N/A,4.0
998,JJ Fish & Chicken,Atlanta,33.7222803278841,-84.3928086226151,30315,soulfood,$,4.0
999,One Luv Cafe ATL,Atlanta,33.813493,-84.4689258,30318,soulfood,$$,4.0
1000,K & K Soul Food,Atlanta,33.7734107971191,-84.4161529541016,30318,soulfood,$,4.0
1001,The BQE Restaurant & Lounge,Atlanta,33.7546,-84.37913,30303,soulfood,$$,3.5
1002,Paschal's,Atlanta,33.7495199,-84.40352,30313,soulfood,$$,3.0
1003,DiasPora Kitchen,Atlanta,33.754615831628605,-84.26848012875635,30032,soulfood,N/A,4.0
1004,Pittypat's Porch Restaurant,Atlanta,33.7598249,-84.3884199,30303,soulfood,$$,3.5
1005,Da Korner Cafe,Atlanta,33.74779,-84.33284,30317,soulfood,N/A,4.0
1006,Soul Vegetarian No  2,Atlanta,33.77225,-84.3527299,30306,soulfood,$$,3.5
1007,Wyatt's Diner,Atlanta,33.747926,-84.333036,30317,soulfood,$$,3.5
1008,Unity Restaurant,Atlanta,33.750265,-84.4535749,30310,soulfood,$$,4.5
1009,Q - Time Restaurant,Atlanta,33.7380752563477,-84.4244537353516,30310,soulfood,$,4.0
1010,Sum' Thing Simple Cafe,Atlanta,33.764022,-84.4561043,30314,soulfood,$,4.0
1011,The House,Atlanta,33.740827,-84.289351,30032,soulfood,N/A,4.5
1012,JJ's Country Cooking,Atlanta,33.72352,-84.34971,30316,soulfood,$,3.5
1013,The Beautiful Restaurant,Atlanta,33.72218,-84.46251,30311,soulfood,$$,3.5
1014,Rodney's Jamaican Soul Food,Atlanta,33.8925996991176,-84.4766357426662,30080,soulfood,$$,3.5
1015,Metro Deli Soul Food,Atlanta,33.75403,-84.37986,30303,soulfood,$,4.0
1016,Big Daddy's Kitchen,Atlanta,33.7169097310238,-84.2745282553107,30032,soulfood,$$,3.5
1017,Nations Cafe,Atlanta,33.71206,-84.27205,30034,soulfood,N/A,1.5
1018,Essie & Corean's,Atlanta,33.79883,-84.25608,30079,soulfood,$,4.5
1019,El Quetzal,Atlanta,33.8938484,-84.2959976,30341,soulfood,$$,4.0
1020,CZ Smokez BBQ,Atlanta,33.74568,-84.40554,30313,soulfood,N/A,4.0
1021,This Is It! BBQ & Seafood,Atlanta,33.766665,-84.252845,30032,soulfood,$$,2.5
1022,Talk of The Town,Atlanta,33.7510199,-84.27331,30032,soulfood,N/A,3.0
1023,This Is It! BBQ & Seafood,Atlanta,33.8848722,-84.4768512,30080,soulfood,$$,2.5
1024,26 Thai Kitchen & Bar,Atlanta,33.822383,-84.369119,30324,thai,$$,4.5
1025,Little Bangkok,Atlanta,33.81593,-84.35219,30324,thai,$$,4.0
1026,Silom Thai & Sushi,Atlanta,33.846287,-84.3586822,30326,thai,$$,4.5
1027,Thaicoon & Sushi Bar,Atlanta,33.8044395664894,-84.3355759796234,30306,thai,$$,4.0
1028,Bangkok Thai Restaurant,Atlanta,33.7955704,-84.3705218,30309,thai,$$,4.0
1029,Bangkok Station,Atlanta,33.8373431,-84.3701132,30305,thai,$$,4.0
1030,Tuk Tuk Thai Food Loft,Atlanta,33.8016534976233,-84.3922739444125,30309,thai,$$,4.0
1031,Top Spice,Atlanta,33.8133641942674,-84.3100500804954,30329,thai,$$,4.0
1032,26 Thai Kitchen & Bar at Midtown,Atlanta,33.77702,-84.38313,30308,thai,$$,4.5
1033,Tamsung Thai Street Eats,Atlanta,33.84296,-84.37942,30305,thai,$$,4.5
1034,Ocean Wave By Harry And Sons,Atlanta,33.7769336,-84.352722,30306,thai,$$,4.0
1035,26 Thai Kitchen at The Battery,Atlanta,33.88728502643899,-84.4705862,30339,thai,N/A,3.0
1036,Sri Thai Kitchen & Sushi Bar - Atlanta,Atlanta,33.79340960972284,-84.39776594339817,30363,thai,N/A,4.5
1037,Chai Yo Modern Thai,Atlanta,33.839136,-84.38111,30305,thai,$$,4.0
1038,Nan Thai Fine Dining,Atlanta,33.7916352,-84.3893652,30309,thai,$$$,4.0
1039,Krungthep Tea Time - Midtown Atlanta,Atlanta,33.79589,-84.41406,30318,thai,N/A,5.0
1040,Lucky Thai,Atlanta,33.82799,-84.32658,30329,thai,$$,4.5
1041,Mali Restaurant,Atlanta,33.7874551,-84.3557158,30306,thai,$$,4.0
1042,Grand China Restaurant,Atlanta,33.8362756,-84.3817358,30305,thai,$$,4.0
1043,Su's Chinese Cuisine,Atlanta,33.7963896243025,-84.371042422091,30324,thai,$$,3.0
1044,Spoon Eastside,Atlanta,33.7336820661296,-84.349863992146,30316,thai,$$,4.0
1045,Rain,Atlanta,33.8188619999951,-84.3496381833282,30324,thai,$$,3.5
1046,Canton Buddha,Atlanta,33.8343211937348,-84.3836943412782,30305,thai,$$,3.0
1047,Talat Market,Atlanta,33.731809,-84.383981,30315,thai,$$,4.5
1048,Surin of Thailand,Atlanta,33.776623,-84.352688,30306,thai,$$,3.5
1049,Tin Drum Asian Kitchen - Lindbergh Plaza,Atlanta,33.82569086,-84.36484507,30324,thai,$,3.0
1050,Kobe Steakhouse,Atlanta,33.845614,-84.257043,30345,thai,$$,3.5
1051,Thai Chili,Atlanta,33.8171798,-84.3349987,30329,thai,$$,3.5
1052,Top Spice,Atlanta,33.79593,-84.369,30324,thai,$$,3.5
1053,Noodle Cafe,Atlanta,33.760408,-84.386318,30303,thai,$,3.5
1054,Satto Thai & Sushi Bar,Atlanta,33.7732583,-84.4041507,30318,thai,$$,3.5
1055,Tin Drum Asian Kitchen - Decatur,Atlanta,33.7931143,-84.2843716,30033,thai,N/A,4.0
1056,Tin Drum Asian Kitchen - Georgia Tech,Atlanta,33.7767118,-84.3897976,30308,thai,$,3.0
1057,Lucky Buddha,Atlanta,33.7816549,-84.4045299,30318,thai,$,2.0
1058,Saigon Cafe,Atlanta,33.791335,-84.30575,30033,thai,$$,3.5
1059,Tin Drum Asian Kitchen - The Village at Druid Hills,Atlanta,33.82847419,-84.32893917,30329,thai,$,3.0
1060,Annie's Thai Castle,Atlanta,33.842448,-84.378296,30305,thai,$$,3.5
1061,EAV Thai & Sushi,Atlanta,33.7411600343218,-84.3466898023248,30316,thai,$$,3.5
1062,New Dragon Chinese & Thai,Atlanta,33.8109817504883,-84.4257431030273,30318,thai,$,3.0
1063,Top Spice Thai and Malaysian Cuisine,Atlanta,33.8809718892957,-84.4583042956314,30339,thai,$$,3.5
1064,Bangkok Bold Thai Asian Fusion Kitchen,Atlanta,33.79589,-84.41406,30318,thai,N/A,4.5
1065,Surin of Thailand,Atlanta,33.77684,-84.35308,30306,thai,N/A,3.5
1066,Thai 5 and Sushi Bar,Atlanta,33.7649208,-84.3500315,30307,thai,$$,3.5
1067,Tin Drum Asian Kitchen - Sandy Springs,Atlanta,33.914944,-84.380185,30328,thai,$,3.5
1068,Bangkok Thyme,Atlanta,33.89016,-84.38077,30342,thai,$$,3.5
1069,I Love Thai,Atlanta,33.741092,-84.346748,30316,thai,N/A,5.0
1070,Red Elephant,Atlanta,33.90428,-84.465887,30067,thai,$$,3.5
1071,Tubtim Siam,Atlanta,33.905087,-84.484654,30067,thai,N/A,4.5
1072,Siam Square Thai Cuisine,Atlanta,33.8985341837706,-84.4959391392174,30080,thai,$$,4.0
1073,Hunan Dragon 3,Atlanta,33.789815,-84.307892,30030,thai,$,3.0
1074,Mint Chinese & Thai,Atlanta,33.8673959,-84.3093251,30341,thai,$$,3.5
1075,Siam Thai Restaurant,Atlanta,33.77438,-84.29589,30033,thai,$$,3.5
1076,L'Thai Organic Cuisine & Wine Bar - Smyrna,Atlanta,33.843389,-84.490469,30080,thai,$$,3.5
1077,Northlake Thai Cuisine,Atlanta,33.8432717097841,-84.256375618279,30084,thai,$$,3.5
1078,Thai Diner,Atlanta,33.872232,-84.457747,30339,thai,$$,3.5
1079,T1 Bento,Atlanta,33.907766,-84.289732,30341,thai,$,4.0
1080,Saigon Cafe - Cumberland,Atlanta,33.8870397386265,-84.4755952779047,30080,thai,$$,3.5
1081,Thai Cafe,Atlanta,33.8796596237358,-84.4676639271915,30339,thai,N/A,2.5
1082,Tin Drum Asian Kitchen - Akers Mill Square,Atlanta,33.88280418,-84.46203338,30339,thai,$,2.5
1083,ThaiPointe,Atlanta,33.89351,-84.2843,30341,thai,N/A,1.0
