name,city,latitude,longitude,zipcode,ethnicity,price,rating
Chubby Cattle,Philadelphia,39.95498,-75.15622,19107,chinese,N/A,4.5
Nan Zhou Hand Drawn Noodle House,Philadelphia,39.9554005670665,-75.1569010985796,19107,chinese,$,4.0
Dim Sum Garden,Philadelphia,39.955399,-75.156727,19107,chinese,$,4.0
Dim Sum House,Philadelphia,39.9518854916096,-75.1724655926228,19103,chinese,$$,4.0
Dan Dan,Philadelphia,39.9502487182617,-75.167594909668,19102,chinese,$$,4.0
Sampan,Philadelphia,39.9495313759,-75.1621570259495,19107,chinese,$$,4.0
Han Dynasty,Philadelphia,39.9567105160991,-75.1971027810898,19104,chinese,$$,4.0
Bing Bing Dim Sum,Philadelphia,39.9289513,-75.164711,19148,chinese,$$,4.0
Jane G's Restaurant,Philadelphia,39.951841,-75.173328,19103,chinese,N/A,4.5
Han Dynasty,Philadelphia,39.9483978526255,-75.1435844420196,19106,chinese,$$,4.0
Lau Kee Restaurant,Philadelphia,39.95517,-75.15557,19107,chinese,N/A,4.5
Dim Sum House,Philadelphia,39.9557715,-75.2016544,19104,chinese,$$,4.0
Ting Wong Restaurant,Philadelphia,39.954754,-75.156191,19107,chinese,$,4.0
Nom Wah Philadelphia,Philadelphia,39.9565925598145,-75.160774230957,19107,chinese,$$,4.0
Sang Kee Peking Duck House,Philadelphia,39.95639,-75.15433,19107,chinese,$$,4.0
Buddakan,Philadelphia,39.9489186,-75.1471667,19106,chinese,$$$,4.0
Hong Qi Gong,Philadelphia,39.9544401036752,-75.1542798802257,19107,chinese,N/A,4.0
Dim Sum & Noodle,Philadelphia,39.96204,-75.17222,19130,chinese,$$,4.0
Nine Ting,Philadelphia,39.955083683693,-75.1552917273078,19107,chinese,$$,4.0
Heung Fa Chun Sweet House,Philadelphia,39.9539057451979,-75.1562611059858,19107,chinese,$,4.5
China House,Philadelphia,39.9185859,-75.1836863,19145,chinese,$,4.0
Chinese Restaurant,Philadelphia,39.9537811,-75.1563952,19107,chinese,$,4.5
Shaxian Delicacies,Philadelphia,39.9539055255682,-75.1563203707337,19107,chinese,N/A,3.5
Yummy Yummy,Philadelphia,39.9532362,-75.1565193,19107,chinese,$,4.0
Canto House,Philadelphia,39.95552,-75.15571,19107,chinese,N/A,4.0
Shiao Lan Kung,Philadelphia,39.955247076934,-75.1554087019259,19107,chinese,$$,3.5
Hok Heng,Philadelphia,39.9792,-75.16336,19121,chinese,N/A,4.5
David's Mai Lai Wah,Philadelphia,39.9554942500129,-75.1559746,19107,chinese,$$,3.0
Paradise Inn,Philadelphia,39.97407,-75.18127,19130,chinese,N/A,4.5
China House,Philadelphia,39.9786643981934,-75.1593627929688,19121,chinese,$,3.5
Taijiang Snackies,Philadelphia,39.9538131,-75.1563882,19107,chinese,$,4.5
Ocean Harmony,Philadelphia,39.95551,-75.15558,19107,chinese,$$,3.5
Mustard Greens Restaurant,Philadelphia,39.9405288696289,-75.1460418701172,19147,chinese,$$,4.0
Temple Star,Philadelphia,39.9846,-75.15723,19121,chinese,$$$$,3.0
Hai Tien Restaurant,Philadelphia,39.9383386111494,-75.1702273320272,19146,chinese,$,4.5
Xi'an Sizzling Woks,Philadelphia,39.9534173637242,-75.1549591086789,19107,chinese,$$,3.5
Siu Kee Duck House,Philadelphia,39.9539,-75.15603,19107,chinese,$,4.0
China Star,Philadelphia,39.977976,-75.158113,19121,chinese,$$,3.5
Chopsey - Pan Asian Kitchen,Philadelphia,39.9517805,-75.17291519999999,19103,chinese,N/A,1.0
Lee's Kitchen,Philadelphia,39.97408,-75.18382,19130,chinese,$,3.5
Xi'an Sizzling Woks,Philadelphia,39.95537,-75.20247,19104,chinese,$$,3.0
Square on Square,Philadelphia,39.948333,-75.174521,19103,chinese,$$,3.5
Jin Wei,Philadelphia,39.95549,-75.1551999,19107,chinese,$,3.5
Pei Wei,Philadelphia,39.952141,-75.158537,19107,chinese,N/A,1.5
Lucky Restaurant,Philadelphia,39.9704811270836,-75.1503968444472,19123,chinese,N/A,4.0
Peking Garden,Philadelphia,39.986446,-75.155693,19132,chinese,$$,5.0
New Star,Philadelphia,39.9862683587913,-75.131501884058,19125,chinese,N/A,4.5
Shan Chuan,Philadelphia,40.00922,-75.19407,19129,chinese,$$,4.0
Szechuan Four Rivers,Philadelphia,39.95518,-75.15563,19107,chinese,$$,3.5
Peking Inn,Philadelphia,39.911958,-75.183405,19145,chinese,$$,2.5
Ruby Buffet,Philadelphia,39.93202,-75.14464,19147,chinese,$$,3.0
Far East Chinese Cuisine,Philadelphia,40.019693,-75.174273,19144,chinese,N/A,4.5
Bo Sing,Philadelphia,39.95696,-75.20237,19104,chinese,$,4.0
Orient Express,Philadelphia,39.98056,-75.15338,19122,chinese,$,3.5
Ocean City Restaurant,Philadelphia,39.9562822155044,-75.1542498059399,19107,chinese,$$,3.0
Northeastern Chinese Restaurant,Philadelphia,39.954778581978,-75.1575350761414,19107,chinese,N/A,3.0
China Sea,Philadelphia,39.9770164489746,-75.1764221191406,19121,chinese,N/A,5.0
Curry Bird,Philadelphia,39.9441569666558,-75.2098240703344,19143,chinese,$,3.0
Sang Kee Peking Duck,Philadelphia,39.95337,-75.159295,19107,chinese,$,3.5
China Gourmet,Philadelphia,40.041592,-75.055007,19149,chinese,$$,4.0
New China,Philadelphia,39.91927,-75.15917,19148,chinese,$,3.5
San Lok Chinese Restaurant,Philadelphia,39.93644,-75.17744,19146,chinese,$,3.5
Chef King,Philadelphia,39.96192,-75.15499,19123,chinese,$$,3.0
Solo Skewer Bar,Philadelphia,39.9532273,-75.1565215,19107,chinese,$,3.0
Mui Chung,Philadelphia,39.93678,-75.16665,19147,chinese,$,3.0
Green Garden,Philadelphia,39.94718,-75.15746,19107,chinese,$,3.5
Danny's Wok,Philadelphia,40.038394,-75.119522,19120,chinese,$,4.0
Oriental Food Fair,Philadelphia,39.955673,-75.181925,19102,chinese,$,4.0
General Tso,Philadelphia,40.00611,-75.07817,19137,chinese,N/A,4.0
Lin Jin Chinese and American Take Out,Philadelphia,39.9754428880821,-75.1686330512166,19121,chinese,N/A,4.0
Hung Hing,Philadelphia,40.0254859924316,-75.1748886108398,19144,chinese,$,4.5
Golden Empress Garden,Philadelphia,39.941938,-75.152868,19147,chinese,$,3.5
Low Chinese American Restaurant,Philadelphia,39.9307250976562,-75.118408203125,08103,chinese,N/A,4.0
Happy Wok,Philadelphia,39.92219,-75.23075,19142,chinese,N/A,4.5
Super House,Philadelphia,39.97374,-75.22909,19131,chinese,$,3.0
Szechuan Express,Philadelphia,40.003943,-75.224283,19004,chinese,$,4.0
J C Chinese Restaurant,Philadelphia,39.927736,-75.1585038,19148,chinese,$$,2.0
Maki-San,Philadelphia,40.005097,-75.240134,19004,chinese,N/A,4.0
Best China Inn,Philadelphia,39.9541258,-75.2112744,19104,chinese,$,3.5
Good Garden Restaurant,Philadelphia,40.0044364929199,-75.177131652832,19132,chinese,N/A,5.0
Danny's Wok,Philadelphia,39.9458935,-75.2394383,19143,chinese,$,2.5
Yummy Garden,Philadelphia,40.012402,-75.150216,19140,chinese,N/A,4.0
Pho Le Lai,Philadelphia,40.04158,-75.05437,19149,chinese,$,4.0
Panda Express,Philadelphia,39.984891,-75.155445,19122,chinese,N/A,1.5
Panda Express,Philadelphia,39.95425,-75.16835,19103,chinese,$,3.0
Le Anh Chinese Food,Philadelphia,39.95064,-75.19533,19104,chinese,$,2.5
Chopstick House,Philadelphia,39.926769,-75.14621,19148,chinese,$,4.0
China Town Dollar,Philadelphia,39.9531936645508,-75.1558837890625,19107,chinese,N/A,3.5
New Number One Chinese Restaurant,Philadelphia,39.9551,-75.20856,19104,chinese,$,2.5
Pearl Chinese & Japanese Cuisine,Philadelphia,39.95059,-75.28068,19050,chinese,$$,3.0
Mandarin House,Philadelphia,39.9689697588625,-75.1346291263199,19123,chinese,$,3.0
Beijing Panda,Philadelphia,40.0034,-75.2067881,19131,chinese,$,1.5
17 Snyder Chinese,Philadelphia,39.9249,-75.17474,19145,chinese,$,3.0
China House,Philadelphia,39.9964294596194,-75.1393131539226,19133,chinese,N/A,5.0
Golden Dragon,Philadelphia,39.9738,-75.20457,19104,chinese,N/A,4.0
Zheng & Kee Chinese Restaurant,Philadelphia,39.9703551,-75.1502417,19123,chinese,N/A,4.0
China House II,Philadelphia,39.9107002,-75.2318729,19142,chinese,$,2.0
Ta Lee Chinese Take Out,Philadelphia,40.000614,-75.110207,19134,chinese,N/A,1.0
Little Kitchen,Philadelphia,40.0000840440678,-75.2284179915604,19131,chinese,$$,2.5
New Wong House,Philadelphia,40.0215945644163,-75.1482826265836,19140,chinese,$,5.0
Oishi Sushi Japanese & Chinese Food,Philadelphia,39.85706,-75.06399,08078,chinese,N/A,4.0
New Golden House,Philadelphia,40.0377922058105,-75.1761169433594,19144,chinese,$,4.0
Golden Bowl,Philadelphia,40.0061229694233,-75.2900573126892,19003,chinese,$$,3.5
Panda Express,Philadelphia,39.99257,-75.0978499,19134,chinese,$,2.0
Panda Restaurant,Philadelphia,39.95858,-75.06578,08110,chinese,$,4.5
Panda Express,Philadelphia,40.0300397243823,-75.099515536254,19124,chinese,$,2.5
Great Wall Chinese Food,Philadelphia,39.9290314,-75.1753922,19145,chinese,$,3.0
Aya Asian Fusion,Philadelphia,40.03695,-75.03991,19136,chinese,$$,3.5
No-1 China,Philadelphia,39.9797453,-75.2691335,19151,chinese,N/A,2.0
Panda Garden,Philadelphia,40.05467,-75.1939,19119,chinese,$,3.5
Classic Asia,Philadelphia,39.88215,-75.05934,08035,chinese,$$,4.5
Ruby Chinese Restaurant,Philadelphia,40.0442199193848,-75.2320256441894,19128,chinese,$,3.0
Lord's Favor,Philadelphia,39.9915441543802,-75.1221659778261,19134,chinese,$,5.0
Super Chinese,Philadelphia,40.0204,-75.11664,19120,chinese,$,4.5
Yee Garden,Philadelphia,40.02986,-75.08475,19124,chinese,N/A,3.5
Beijing,Philadelphia,40.01512,-75.10879,19124,chinese,$,4.5
No 1 Chinese Restaurant,Philadelphia,39.9642,-75.05707,08110,chinese,N/A,4.0
Golden City,Philadelphia,40.0112854,-75.1069324,19124,chinese,N/A,5.0
Lee's House,Philadelphia,39.94784,-75.26003,19082,chinese,$,2.5
Dou Hueng,Philadelphia,39.99675,-75.1778999,19132,chinese,N/A,2.0
Hunan Chinese Resturant,Philadelphia,39.922092,-75.087029,08108,chinese,N/A,5.0
Woksabi,Philadelphia,39.9167802,-75.0707158,08108,chinese,$$,3.5
Yuri Deli,Philadelphia,39.98099,-75.18233,19121,chinese,N/A,2.5
China Wok III,Philadelphia,39.89295167,-75.28371667,19032,chinese,N/A,3.0
Golden Place Chinese Restaurant,Philadelphia,39.9252898,-75.2802554,19018,chinese,$,3.5
Main Garden Chinese Restaurant,Philadelphia,40.03001,-75.13226,19120,chinese,N/A,3.5
Bo Wah,Philadelphia,39.91685,-75.23751,19142,chinese,N/A,3.0
Beijing Garden,Philadelphia,40.03057,-75.21138,19128,chinese,$,2.5
Panda Express,Philadelphia,39.936833,-75.045892,08002,chinese,N/A,2.5
Hong Kong Food Truck,Philadelphia,39.957122802734375,-75.19954681396484,19104,chinese,N/A,3.0
Panda Garden,Philadelphia,40.03755,-75.12989,19120,chinese,N/A,5.0
China Inn,Philadelphia,39.9721031188965,-75.2487716674805,19151,chinese,$,4.0
Eddies Chinese Restaurant,Philadelphia,39.99872,-75.12872,19134,chinese,N/A,3.0
Jade Palace,Philadelphia,40.0321,-75.106,19124,chinese,$,2.5
Peking Duck & Sushi Works,Philadelphia,39.903459,-75.04067,08033,chinese,$$,4.0
Mongolian Grill,Philadelphia,39.8902537,-75.2850669,19032,chinese,N/A,2.0
Golden Garden Chinese,Philadelphia,40.0523109436035,-75.0925598144531,19111,chinese,N/A,3.5
Silver Chopsticks,Philadelphia,40.0248947143555,-75.1474380493164,19141,chinese,N/A,3.0
Dragon City Restaurant,Philadelphia,40.0442837,-75.0858697,19111,chinese,$,3.0
King House,Philadelphia,39.92855,-75.11924,08104,chinese,N/A,3.0
Great Taste,Philadelphia,39.8915068441601,-75.0660428929566,08106,chinese,$,3.0
China Moon,Philadelphia,39.9133987426758,-75.2741241455078,19023,chinese,$,3.5
Peking Restaurant,Philadelphia,40.0047697,-75.1470471,19140,chinese,$,4.0
Hot Wok,Philadelphia,40.0063018798828,-75.1501617431641,19140,chinese,N/A,2.0
Imperial House,Philadelphia,39.96785,-75.28922,19082,chinese,$,3.5
Asian Yummy,Philadelphia,39.911802289959,-75.0540310519779,08108,chinese,$$,3.5
Golden Pearl Restaurant,Philadelphia,39.939426,-75.092872,08109,chinese,N/A,1.0
China Panda,Philadelphia,40.04995,-75.09492,19111,chinese,$,3.0
Great Wall,Philadelphia,40.0497954614656,-75.1422692213319,19141,chinese,N/A,1.0
Panda Chinese Restaurant,Philadelphia,40.034832,-75.0442963,19135,chinese,$,2.5
China Star,Philadelphia,39.99184,-75.11317,19134,chinese,$,2.5
Bei Jing,Philadelphia,39.9531256990608,-75.261427030821,19082,chinese,$,3.5
China Express,Philadelphia,39.949749,-75.148193,19106,chinese,N/A,1.0
China Express,Philadelphia,39.98951,-75.15588,19132,chinese,N/A,1.0
Panda House,Philadelphia,40.0312538146973,-75.0897598266602,19124,chinese,N/A,2.0
Golden China,Philadelphia,40.0368799,-75.08843,19111,chinese,$,3.5
China Bowl,Philadelphia,39.9866828918457,-75.1606903076172,19121,chinese,N/A,2.0
China City Restaurant,Philadelphia,40.0424880981445,-75.0749588012695,19149,chinese,N/A,2.5
Long Yuan Chinese Restaurant,Philadelphia,40.03147,-75.05419,19135,chinese,N/A,4.0
Lo Chinese Restaurant,Philadelphia,40.02211,-75.07725,19124,chinese,$,2.5
China 1,Philadelphia,39.9385095,-75.2724035,19050,chinese,N/A,1.0
Maki of Japan,Philadelphia,39.878776550293,-75.2423629760742,19153,chinese,$,2.5
Hot Wok,Philadelphia,40.04273,-75.12883,19120,chinese,N/A,2.5
No 1 China,Philadelphia,39.8926801,-75.28238,19032,chinese,$,1.5
Great Wall Restaurant,Philadelphia,40.0241814,-75.0461426,19135,chinese,N/A,3.0
Chow's Chinese Restaurant,Philadelphia,39.916815,-75.070022,08108,chinese,$,3.0
Hong Kong Chinese Restaurant,Philadelphia,39.90347,-75.28426,19036,chinese,$,3.0
Happy Garden,Philadelphia,40.0406456,-75.1441879,19141,chinese,N/A,3.0
No 1 China,Philadelphia,39.930172,-75.2952009,19018,chinese,$,2.5
Tai Won Chinese Restaurant,Philadelphia,40.00906,-75.10019,19124,chinese,$,3.0
New China,Philadelphia,39.9088565,-75.2841067,19036,chinese,$,2.5
No 1 Chinese Kitchen,Philadelphia,39.900891,-75.053177,08033,chinese,$$,3.0
Lansdowne Chinese Restaurant,Philadelphia,39.9384548658733,-75.2723349339402,19050,chinese,$,1.0
Parc,Philadelphia,39.9491724,-75.1707273,19103,french,$$$,4.0
The Wayward,Philadelphia,39.9509148952045,-75.1595963537693,19107,french,N/A,4.5
Gabi,Philadelphia,39.95925,-75.16151,19102,french,$$,4.5
Townsend,Philadelphia,39.951097,-75.176542,19103,french,$$$,4.5
Forsythia,Philadelphia,39.9487067926056,-75.1453940570354,19106,french,N/A,4.5
Creme Brulee Bistro & Cafe,Philadelphia,39.9259730399126,-75.1527614380684,19148,french,$$,4.5
Laurel,Philadelphia,39.9294204711914,-75.1637115478516,19148,french,$$$$,4.5
Café Lutecia,Philadelphia,39.9465999,-75.17958,19146,french,$$,4.0
The Good King Tavern,Philadelphia,39.941969,-75.154207,19147,french,$$,4.0
Felly Bistro On Pass,Philadelphia,39.938816,-75.152367,19147,french,N/A,4.5
Bistrot La Minette,Philadelphia,39.9414622968223,-75.1523852348328,19147,french,$$$,4.5
Bibou,Philadelphia,39.936503156566,-75.1566941458726,19147,french,$$$,4.5
Vintage Wine Bar & Bistro,Philadelphia,39.9495544433594,-75.1617584228516,19107,french,$$,4.0
Amuse,Philadelphia,39.9546542,-75.1639365,19102,french,$$$,3.5
Artisan Boulanger Patissier,Philadelphia,39.9264181,-75.1664513,19148,french,$,4.5
Le Caveau,Philadelphia,39.9417309202983,-75.1541846618056,19147,french,N/A,5.0
Chez Ben,Philadelphia,39.9490604639315,-75.1477326080203,19106,french,N/A,3.5
Chez Colette,Philadelphia,39.9507208156525,-75.1689343926239,19103,french,$$,3.5
Liberté Lounge,Philadelphia,39.950802,-75.1690105,19103,french,$$,3.0
Bistro Perrier at Walnut Hill College,Philadelphia,39.95512,-75.20747,19104,french,$$,4.0
Zorba's Taverna,Philadelphia,39.96712,-75.1749,19130,greek,$$,4.5
Moustaki Authentic Gyros,Philadelphia,39.95755,-75.17403,19103,greek,$$,4.0
Estia,Philadelphia,39.9483920508164,-75.1653502257588,19102,greek,$$$,4.0
Kanella Grill,Philadelphia,39.94631,-75.15798,19107,greek,$$,4.0
Yiro Yiro,Philadelphia,39.9617950000087,-75.1575049999638,19104,greek,$$,4.5
Kostas Bar Restaurant,Philadelphia,39.9688263,-75.1351395,19123,greek,$$,4.5
Yeeroh,Philadelphia,39.9434878717641,-75.1661349087954,19146,greek,$$,4.0
Greek Lady,Philadelphia,39.9534811107114,-75.2029253183611,19104,greek,$,3.5
Bitar's,Philadelphia,39.93465,-75.16026,19147,greek,$,4.5
Opa,Philadelphia,39.9499818692831,-75.1624407578698,19107,greek,$$,3.5
South Street Souvlaki,Philadelphia,39.9420319,-75.1511078,19147,greek,$$,4.0
Effie's Restaurant,Philadelphia,39.94517,-75.16061,19107,greek,$$,3.5
Yiro Yiro,Philadelphia,40.0325946537825,-75.2143289330606,19128,greek,$$,4.5
Mad Greek Restaurant and Pizza,Philadelphia,39.95854,-75.19297,19104,greek,$,3.5
Smiley's Cafe,Philadelphia,40.0248,-75.22145,19127,greek,$,4.5
Paradise Diner,Philadelphia,39.96871,-75.13649,19123,greek,$,4.5
Zesty's,Philadelphia,40.02564,-75.22445,19127,greek,$$,3.5
Olympia Gyro,Philadelphia,39.9537588,-75.1588474,19107,greek,N/A,4.0
St. George's Greek Festival,Philadelphia,39.94618,-75.15465,19107,greek,N/A,3.0
Angelo's Pizza House,Philadelphia,40.00374,-75.09401,19124,greek,$$,4.0
Kurry Shack,Philadelphia,39.95260992735051,-75.1757499575615,19103,indpak,N/A,5.0
Haveli Virasat,Philadelphia,39.95767,-75.20379,19104,indpak,N/A,5.0
Thanal Indian Tavern,Philadelphia,39.95585,-75.17252,19103,indpak,$$,4.5
Veda - Modern Indian Bistro,Philadelphia,39.95176,-75.17225,19103,indpak,$$,4.0
IndeBlue,Philadelphia,39.9485389,-75.1620259,19107,indpak,$$,4.5
Ateethi Rittenhouse,Philadelphia,39.951363,-75.175065,19103,indpak,N/A,4.0
Bombay Dhabba - Philadelphia,Philadelphia,39.956827,-75.194221,19104,indpak,N/A,5.0
Masala Kitchen: Kati Rolls & Platters,Philadelphia,39.95189,-75.1738,19103,indpak,N/A,4.5
Amma's South Indian Cuisine,Philadelphia,39.95089,-75.16643,19102,indpak,$$,4.0
Masala Kitchen Kati Rolls and Platters,Philadelphia,39.9491761,-75.159714,19107,indpak,$,4.0
Twisted Indian Wraps,Philadelphia,39.96609351243838,-75.19101073372957,19104,indpak,N/A,5.0
Lazeez Indian cuisine,Philadelphia,39.93953,-75.15592,19147,indpak,N/A,4.5
Kurry Shack,Philadelphia,39.9713152821887,-75.16742035746574,19130,indpak,N/A,5.0
Desi Chaat House,Philadelphia,39.94966,-75.2068,19104,indpak,$,4.0
Samosa Vegetarian,Philadelphia,39.94875,-75.1613,19107,indpak,$,4.5
Little Sicily 2,Philadelphia,39.926519,-75.14569,19148,indpak,$,4.5
Kabobeesh,Philadelphia,39.9563046,-75.2064678,19104,indpak,$$,3.5
Sitar India,Philadelphia,39.9556956060509,-75.1985801107948,19104,indpak,$$,4.0
Karma Restaurant & Bar,Philadelphia,39.948175,-75.14313,19106,indpak,$$,4.0
The Royal Indian Cuisine,Philadelphia,39.948365,-75.1744997,19103,indpak,N/A,4.0
Halal Kabab and Curry,Philadelphia,39.9516594,-75.2659597,19082,indpak,$,3.5
Tiffin - Mount Airy,Philadelphia,40.05306,-75.19568,19119,indpak,$$,3.0
Azaad Foods,Philadelphia,40.0402984619141,-75.0761642456055,19149,indpak,$,4.0
Indiya,Philadelphia,39.9166829,-75.0709433,08108,indpak,$$,4.0
Nanee's Kitchen,Philadelphia,39.953162,-75.1591,19107,indpak,$,2.5
Desi Halal Corner,Philadelphia,39.95612317,-75.25767867,19082,indpak,N/A,4.5
Dana Mandi 2,Philadelphia,39.95406,-75.25841,19082,indpak,$,4.0
Indian Food Truck,Philadelphia,39.9542337656021,-75.1978024095297,19104,indpak,$,2.0
Tiffin Wynnewood,Philadelphia,40.0017065835458,-75.2742501819091,19096,indpak,$$,3.0
Desi Food Junction,Philadelphia,39.95352,-75.04435,08109,indpak,N/A,2.5
New Delhi Dhabba,Philadelphia,39.9615037,-75.2587603,19142,indpak,N/A,1.5
Barbuzzo,Philadelphia,39.94999,-75.16216,19107,italian,$$,4.5
Gran Caffe L'Aquila,Philadelphia,39.95127,-75.1695,19103,italian,$$,4.5
Little Nonna's,Philadelphia,39.9477864380196,-75.1618928090843,19107,italian,$$,4.0
Trattoria Carina,Philadelphia,39.94878,-75.17803,19103,italian,$$,4.5
Burrata,Philadelphia,39.9339252433408,-75.1652430742979,19147,italian,$$,4.5
Via Locusta,Philadelphia,39.9490553,-75.1704201,19103,italian,$$$,4.5
Ambrosia Ristorante BYOB,Philadelphia,39.94997,-75.1796,19103,italian,N/A,4.5
DaMò Pasta Lab,Philadelphia,39.95022,-75.16006,19107,italian,$$,4.5
Cotoletta Fitler Square,Philadelphia,39.94749,-75.17915,19103,italian,N/A,4.0
A Mano,Philadelphia,39.9671153197102,-75.1753409206867,19130,italian,$$$,4.5
Vetri Cucina,Philadelphia,39.94659,-75.16319,19107,italian,$$$$,4.5
Osteria,Philadelphia,39.965015,-75.161076,19130,italian,$$$,4.0
Davios,Philadelphia,39.9508994,-75.1687058,19103,italian,$$$,4.0
Wm Mulherin's Sons,Philadelphia,39.9717102050781,-75.1350631713867,19122,italian,$$$,4.5
Pizzeria Vetri,Philadelphia,39.960888,-75.171213,19130,italian,$$,4.0
Fiorella,Philadelphia,39.9388677767588,-75.156939,19147,italian,N/A,4.5
Giorgio On Pine,Philadelphia,39.945339381185,-75.164454458833,19107,italian,$$,4.0
The Angelo Pizza,Philadelphia,39.950276,-75.144696,19106,italian,N/A,4.5
Pizzeria Vetri,Philadelphia,39.9494108300057,-75.1686977423011,19103,italian,$$,4.0
L'Angolo Ristorante,Philadelphia,39.9196243286133,-75.1713714599609,19145,italian,$$,4.5
Dante & Luigi's,Philadelphia,39.9400687844998,-75.159422962926,19147,italian,$$,4.0
Tortorice’s,Philadelphia,39.949546,-75.1738277,19103,italian,N/A,4.5
Square Pie,Philadelphia,39.9385803937912,-75.1527936011553,19147,italian,$$,4.5
Maggiano's Little Italy,Philadelphia,39.9531249,-75.1598201,19107,italian,$$,3.5
Villa Di Roma,Philadelphia,39.9379266053438,-75.1581204682589,19147,italian,$$,4.0
Modena Italian Kitchen,Philadelphia,39.966148393347815,-75.19100210205957,19104,italian,N/A,5.0
LaScala's Birra,Philadelphia,39.9286739095549,-75.165093275115,19148,italian,$$,4.0
Pizzeria Stella,Philadelphia,39.9424247094494,-75.1456823945045,19147,italian,$$,4.0
Le Virtu,Philadelphia,39.926032,-75.1678,19148,italian,$$$,4.0
Panorama,Philadelphia,39.950218,-75.142308,19106,italian,$$$,4.0
L'anima,Philadelphia,39.9394700802366,-75.1711999252439,19146,italian,$$,4.0
Saloon Restaurant,Philadelphia,39.93989,-75.1546,19147,italian,$$$,4.5
Spasso Italian Grill,Philadelphia,39.94868,-75.1428,19106,italian,$$,4.0
Bar Amis,Philadelphia,39.8965991,-75.1755436,19112,italian,$$,3.5
Noir Restaurant & Bar,Philadelphia,39.9263,-75.16741,19148,italian,$$,4.5
LaScala's Fire,Philadelphia,39.94963,-75.15166,19106,italian,N/A,4.0
Bistro Romano,Philadelphia,39.9419372504695,-75.14468348843,19147,italian,$$,4.0
Rustica,Philadelphia,39.9642143249512,-75.1404724121094,19123,italian,$,4.0
Alice Pizza,Philadelphia,39.95181,-75.161165,19107,italian,N/A,5.0
Palizzi Filippo Social Club,Philadelphia,39.93215,-75.16442,19147,italian,$$$,4.5
The QUICK FIXX,Philadelphia,39.944064,-75.1676029,19146,italian,$$,4.0
Lee's Market,Philadelphia,39.9623033162159,-75.1940774917603,19104,italian,$,4.5
Fairmount Pizza and Grill,Philadelphia,39.96701,-75.17036,19130,italian,$$,3.5
PrimoHoagies,Philadelphia,39.9523626788794,-75.1750177145004,19103,italian,$,4.0
Monster Vegan,Philadelphia,39.94685,-75.16221,19107,italian,N/A,5.0
Pescatore,Philadelphia,40.0047799,-75.2324,19004,italian,$$$,4.0
D'angelo's Ristorante Italiano,Philadelphia,39.94871,-75.17442,19103,italian,$$$,3.5
Chiquita's Pizzeria & Mexican Grill,Philadelphia,39.92288,-75.1596,19148,italian,N/A,5.0
Marra's,Philadelphia,39.92798,-75.16596,19148,italian,$$,3.0
Santucci's Original Square Pizza,Philadelphia,39.9390394,-75.159227,19147,italian,$$,3.5
Mr Martino's Trattoria,Philadelphia,39.929019,-75.164705,19148,italian,$$,4.0
Porcini,Philadelphia,39.951348,-75.1751139,19103,italian,$$,3.5
Caffe Ida,Philadelphia,39.924223,-75.175689,19145,italian,$,5.0
La Scala’s,Philadelphia,39.95425,-75.16835,19103,italian,N/A,2.5
Mari BYO,Philadelphia,39.938005571261,-75.1481305807829,19147,italian,N/A,5.0
Ristorante Mamma Maria's,Philadelphia,39.92909,-75.16406,19148,italian,$$,3.5
Barrel's Fine Food,Philadelphia,39.9228057861328,-75.1759490966797,19145,italian,$$,4.0
Il Bar,Philadelphia,39.95024,-75.14231,19106,italian,$$,4.5
Ms Molly’s Kitchen,Philadelphia,39.996073,-75.172931,19132,italian,N/A,4.5
Zeppoli,Philadelphia,39.910702,-75.084456,08107,italian,$$$,4.0
LaScala's Birra,Philadelphia,39.9275499,-75.0673838,08109,italian,$$,4.0
La Viola Ovest,Philadelphia,39.9479728192091,-75.1679581403732,19102,italian,$$,3.5
Bellini Grill,Philadelphia,39.949084,-75.167867,19102,italian,$$,3.0
P&S Ravioli Company,Philadelphia,39.917293548584,-75.1771087646484,19145,italian,$,4.0
Cacia's Bakery,Philadelphia,39.9209373,-75.1731796,19145,italian,$,4.0
Slice,Philadelphia,39.9707126659431,-75.1297071576118,19125,italian,$$,3.5
Allegro Pizza,Philadelphia,39.95139,-75.20295,19104,italian,$,3.0
Uncle Oogie's,Philadelphia,39.9212723,-75.1466446,19148,italian,$$,3.5
Anthony's Coal Fired Pizza,Philadelphia,40.000879,-75.272832,19096,italian,$$,3.5
Mr Joe's Cafe,Philadelphia,39.9299201965332,-75.1584320068359,19147,italian,$$,4.5
Zio's Brick Oven Pizzeria,Philadelphia,39.95008,-75.16167,19107,italian,$,3.5
Slice,Philadelphia,39.934678,-75.160539,19147,italian,$$,3.5
J&J South Philly Pizza,Philadelphia,39.9345041066408,-75.1587527990341,19147,italian,$$,2.5
Bronze Table,Philadelphia,39.949747,-75.148196,19106,italian,N/A,4.0
Eds Buffalo Wings and Pizza,Philadelphia,39.9584,-75.19281,19104,italian,$,3.0
Little Italy Philadelphia,Philadelphia,39.9559288,-75.1574567,19107,italian,N/A,4.0
Speranza,Philadelphia,39.8709332,-75.127014,08093,italian,$$,4.0
Little Italy Pizza,Philadelphia,39.942855,-75.157207,19147,italian,$,3.5
Three Countries Pizzeria,Philadelphia,39.9321,-75.1723,19146,italian,N/A,2.5
