name,city,latitude,longitude,zipcode,ethnicity,price,rating
Wang's Chinese Cafe,Dallas,32.863794813023,-96.807164286605,75225,chinese,$,3.0
Chef House,Dallas,32.811857,-96.8116299,75219,chinese,$$,2.5
Dong Hai Chinese Restaurant,Dallas,32.9183780598398,-96.6850624808294,75042,chinese,$$,4.5
Asia Wok Restaurant,Dallas,32.78005,-96.80374,75202,chinese,$,3.5
The Wok,Dallas,32.80876,-96.81987,75219,chinese,$,3.0
Liu's Kitchen,Dallas,32.7783851,-96.9090762,75212,chinese,$,4.0
Eggroll Hut Restaurant,Dallas,32.792366027832,-96.7677383422852,75226,chinese,$,2.5
Bistro B,Dallas,32.921826020961,-96.7197918891907,75243,chinese,$$,3.5
Pei Wei,Dallas,32.8209179648153,-96.7873980418335,75205,chinese,$$,2.5
Pho Bowl,Dallas,32.783407,-96.7828896,75226,chinese,$,3.5
Mr. Wong's Chicken & Rice,Dallas,32.9397163,-96.7666245,75240,chinese,$,3.5
Moon Wok,Dallas,32.8956257627007,-96.7214370158691,75243,chinese,$,3.5
Lucky Rice,Dallas,32.762722,-96.8958069,75211,chinese,$,3.5
Formosa Express,Dallas,32.790084469762,-96.700389395647,75227,chinese,$,3.5
Mei Mei Chinese Buffet,Dallas,32.89008,-96.771798,75231,chinese,$$,3.0
New China Town,Dallas,32.749377,-96.8679511,75211,chinese,$,3.0
BoBo China,Dallas,32.884381,-96.701371,75238,chinese,$$,3.5
Hong Kong Restaurant,Dallas,32.82853,-96.70949,75218,chinese,$$,3.0
Genghis Grill,Dallas,32.8535692,-96.7684718,75206,chinese,$$,2.5
Gourmet China Restaurant,Dallas,32.91002,-96.74799,75243,chinese,$,4.0
MJ's Chicken & Rice,Dallas,32.867218,-96.743576,75231,chinese,$,3.0
Garden Restaurant,Dallas,32.918539,-96.684904,75042,chinese,$$,3.5
My Canh Chinese Restaurant,Dallas,32.9170341491699,-96.7009658813477,75042,chinese,$$,3.5
Tasty Asia Restaurant,Dallas,32.91702,-96.68429,75042,chinese,N/A,5.0
Family Crispy Chicken & Rice,Dallas,32.8963851997925,-96.8719126809509,75229,chinese,$,3.5
Grand China Restaurant,Dallas,32.7993753,-96.784191,75204,chinese,$,2.5
Pei Wei,Dallas,32.909100113612,-96.803038372468,75230,chinese,$,3.0
Panda Chinese Food,Dallas,32.8808745,-96.8912312,75220,chinese,$,4.0
Ho China,Dallas,32.7368003752956,-96.8930333592962,75211,chinese,N/A,4.5
Crown Buffet,Dallas,32.76367,-96.85643,75211,chinese,$,3.0
Wok Hard,Dallas,32.784627,-96.782554,75226,chinese,N/A,3.0
Chef Wang,Dallas,32.7804967,-96.8018608,75202,chinese,$,3.5
Wah Wah Chinese,Dallas,32.7592677,-96.7563909,75215,chinese,N/A,3.0
Panda Express,Dallas,32.851822,-96.769251,75206,chinese,$,2.5
Kay's Eggroll,Dallas,32.930353,-96.8229147791862,75244,chinese,N/A,3.5
Ricestix,Dallas,32.895034,-96.914825,75229,chinese,$,3.5
Manchu Wok,Dallas,32.845842,-96.849588,75235,chinese,$$,1.5
Pei Wei,Dallas,32.792695237385,-96.8022576230911,75201,chinese,$$,3.0
Cafe Hunan,Dallas,32.8232506,-96.8460075,75235,chinese,N/A,3.0
China Dragon,Dallas,32.78711,-96.79543,75201,chinese,$,3.0
Pei Wei,Dallas,32.833507041344,-96.7013806885605,75218,chinese,$,2.5
Valentino Chinese Restaurant,Dallas,32.7456876187872,-96.8178436970978,75203,chinese,$,3.0
Eggroll Express,Dallas,32.910062,-96.858334,75234,chinese,$,2.5
China King Super Buffet,Dallas,32.857726,-96.872571,75220,chinese,$,2.0
Wok Street Restaurant,Dallas,32.74667,-96.68334,75217,chinese,$,2.5
New Buffet,Dallas,32.7628446193706,-96.9013693249281,75211,chinese,$,3.0
Rice Bowl Express,Dallas,32.821123,-96.835311,75235,chinese,$,2.0
Royal Chopstix,Dallas,32.864392,-96.862307,75220,chinese,$,3.0
Rice Bowl Express,Dallas,32.8503494262695,-96.6823501586914,75218,chinese,$,3.0
Flaming Buffet,Dallas,32.908505,-96.85481,75229,chinese,$,3.0
Hong Kong Che,Dallas,32.9221017843499,-96.7191739741235,75243,chinese,$,3.0
Eggroll Express,Dallas,32.93944,-96.77019,75240,chinese,$,3.0
Tasty China,Dallas,32.9170013,-96.6844094,75042,chinese,$$,3.5
China Bowl Express,Dallas,32.8517940644346,-96.6836419909169,75218,chinese,$,3.5
Jumbo Super Buffet,Dallas,32.8723590898525,-96.7664117098102,75231,chinese,$$,2.0
Panda Express,Dallas,32.86123,-96.8588429,75220,chinese,$,2.5
Egg Roll Yeh's,Dallas,32.863927585329,-96.7026349437332,75238,chinese,$,2.5
Skillman Wok,Dallas,32.900356,-96.719538,75243,chinese,$$,2.5
Lover's Egg Roll,Dallas,32.930856,-96.822885,75244,chinese,$,2.5
La Xanh Restaurant,Dallas,32.91827,-96.68429,75042,chinese,$,3.5
I Love Egg Rolls,Dallas,32.910123,-96.720269,75243,chinese,$,3.0
Chicken & Rice,Dallas,32.9248809814453,-96.8808670043945,75234,chinese,$,3.0
Royal Chopstix,Dallas,32.9388199,-96.8395004,75244,chinese,$,2.5
I Love Eggroll and Super Pollo,Dallas,32.867889,-96.908721,75220,chinese,N/A,1.0
Jumbo Buffet,Dallas,32.7385734,-96.6831049,75217,chinese,$,1.0
Panda Express,Dallas,32.7950482298466,-96.6865559667349,75228,chinese,$$,2.5
Panda Express,Dallas,32.869141437153,-96.7736705107268,75225,chinese,$,2.5
Asian Buffet,Dallas,32.940332,-96.749511,75080,chinese,N/A,3.0
Manchu Wok,Dallas,32.84586,-96.849589,75235,chinese,$$,2.0
Jeannie's Chinese Restaurant,Dallas,32.93311,-96.81402,75240,chinese,$,3.0
Asian Star,Dallas,32.939828,-96.815305,75254,chinese,$,3.0
First Chinese B-B-Q,Dallas,32.9190240804462,-96.6824833151508,75042,chinese,$,2.5
Snow Pea Restaurant,Dallas,32.8637697326779,-96.7022813455461,75238,chinese,$$,2.5
Panda Express,Dallas,32.764560605341,-96.900964861383,75211,chinese,$,2.0
Panda Express,Dallas,32.9235403239727,-96.8815002590418,75234,chinese,$$,2.5
Golden Egg Roll,Dallas,32.938827,-96.839508,75244,chinese,$,2.0
Panda Express,Dallas,32.930081,-96.819579,75240,chinese,$,2.5
rise n°1,Dallas,32.8501283339466,-96.8201696447052,75209,french,$$,4.5
Toulouse Café and Bar,Dallas,32.824102128296,-96.79085333429,75205,french,$$,4.0
Bistro 31,Dallas,32.8358851,-96.8056808,75205,french,$$$,3.5
Parigi Restaurant,Dallas,32.81078,-96.80764,75219,french,$$,4.0
The French Room,Dallas,32.7800839465349,-96.7997282,75202,french,$$$$,3.5
St Martin's Wine Bistro,Dallas,32.8256607,-96.7700272,75206,french,$$$,4.5
Le Bilboquet,Dallas,32.8226429,-96.7907626,75205,french,$$$,3.5
Commons Club,Dallas,32.796836,-96.821681,75207,french,N/A,3.5
Mercat Bistro,Dallas,32.791472,-96.8066455,75201,french,$$,4.0
Boulevardier,Dallas,32.74824,-96.8281851,75208,french,$$$,4.0
La Tarte Tropézienne,Dallas,32.7810076628829,-96.7973130941391,75201,french,N/A,4.5
RM 12:20 Bistro,Dallas,32.87736156891102,-96.71718254685034,75238,french,N/A,4.0
Perle on Maple at the Stoneleigh,Dallas,32.7976410980615,-96.8074337393045,75201,french,N/A,3.5
Mot Hai Ba,Dallas,32.78652313,-96.80909525,75219,french,N/A,4.0
Chez Flo,Dallas,32.8575782775879,-96.7645416259766,75206,french,$,4.0
The Old Warsaw,Dallas,32.7952751,-96.8035994,75201,french,$$$,3.0
Chelles Macarons,Dallas,32.7777315660621,-96.7898047909918,75201,french,$$,4.0
Au Bon Pain Cafe Bakery,Dallas,32.8828697,-96.7640381,75231,french,N/A,3.0
Casa Verona,Dallas,32.882205,-96.76861,75231,greek,$$,4.5
Ephesus Mediterranean Grill,Dallas,32.88901,-96.77123,75231,greek,$$,4.5
Ziziki's,Dallas,32.82236,-96.79056,75205,greek,$$,4.0
Little Greek Fresh Grill,Dallas,32.87936,-96.7708349,75231,greek,$$,4.5
Greek Isles Grille & Taverna,Dallas,32.89445,-96.80556,75230,greek,$$,4.5
Luna Grill,Dallas,32.8823415682567,-96.765769,75231,greek,$$,4.0
Kostas Cafe,Dallas,32.84736,-96.76961,75206,greek,$$,4.0
Fadi's Mediterranean Grill,Dallas,32.8215839510345,-96.7869717938105,75205,greek,$$,4.0
Flaming Cheese Saganaki,Dallas,32.91002,-96.74799,75243,greek,$$,4.0
Sevan G & G Cafe,Dallas,32.8165976,-96.7703149,75206,greek,$$,4.5
Zoes Kitchen,Dallas,32.8705854519727,-96.7689924640945,75231,greek,$$,3.5
Zoes Kitchen,Dallas,32.8507607467128,-96.8145194232788,75209,greek,$$,3.5
Greek Cafe and Bakery,Dallas,32.74919,-96.82807,75208,greek,$,4.5
Zoes Kitchen,Dallas,32.84867,-96.78751,75205,greek,$,3.5
Zoes Kitchen,Dallas,32.8142705768096,-96.7532068490982,75214,greek,$$,3.5
Zoes Kitchen,Dallas,32.815348,-96.800765,75219,greek,$$,3.0
Ziziki's,Dallas,32.9089696838048,-96.8049273802872,75230,greek,$$,4.0
Stratos,Dallas,32.8573,-96.87187,75220,greek,$$,3.5
Zoes Kitchen,Dallas,32.8963247,-96.8034779,75230,greek,$$,3.5
Chubby's,Dallas,32.864628,-96.684417,75238,greek,$,3.5
Sahara Restaurant,Dallas,32.93311,-96.81402,75240,greek,$$,4.0
Lots-A-Pasta,Dallas,32.911478419298,-96.7726082017136,75230,greek,$,4.0
Cigarz Bona Pizza,Dallas,32.812507,-96.7321177,75214,greek,$$,4.0
Perot Garden Cafe,Dallas,32.8812103347172,-96.7640936681289,75231,greek,$,4.0
Spice In The City Dallas,Dallas,32.77998,-96.798,75201,indian,$$,4.0
Aga's Biryani & BBQ,Dallas,32.89242,-96.88955,75229,indian,N/A,4.5
Roti Grill,Dallas,32.8205383,-96.788385,75205,indian,$$,3.5
Shivas Bar & Grill,Dallas,32.782794,-96.804418,75202,indian,$$,4.0
8 Cloves,Dallas,32.777486,-96.7900856,75201,indian,$$,4.0
Al Kabob Grill & Cafe,Dallas,32.894011,-96.890865,75229,indian,$,4.0
Taj Mahal Indian Restaurant & Bar,Dallas,32.889497370636,-96.7716527809509,75231,indian,$$,3.5
Cafe Laziz,Dallas,32.90343,-96.71617,75243,indian,N/A,4.0
India Palace,Dallas,32.92347,-96.80524,75230,indian,$$,3.5
Mughlai Fine Indian Cuisine,Dallas,32.9333069380667,-96.8172987748688,75240,indian,$$,3.5
B & P Snacks,Dallas,32.9306983947754,-96.7483978271484,75243,indian,N/A,5.0
Roma Palace,Dallas,32.93039,-96.70184,75042,indian,$,3.5
Simply Dosa,Dallas,32.78702163696289,-96.79915618896484,75201,indian,N/A,2.0
Eataly-Dallas,Dallas,32.86838540736915,-96.7755704023301,75225,italian,N/A,3.5
Fachini,Dallas,32.836037,-96.8067158,75205,italian,$$$,4.0
il Bracco,Dallas,32.864895,-96.802592,75225,italian,N/A,4.0
Terra,Dallas,32.86874979638625,-96.7718582,75225,italian,N/A,4.0
Taverna,Dallas,32.8239874953375,-96.7907707342891,75205,italian,$$,4.0
Nonna Restaurant,Dallas,32.8209289,-96.8152897,75219,italian,$$$,4.0
Carbone's,Dallas,32.8199272,-96.8022461,75219,italian,$$,4.0
The Charles,Dallas,32.79308,-96.82186,75207,italian,$$$,4.5
North Italia,Dallas,32.789119,-96.806027,75201,italian,$$,4.0
Sprezza,Dallas,32.8061232,-96.8160278,75219,italian,$$$,4.0
Yonkers Pizza,Dallas,32.8652038452059,-96.80682033123931,75225,italian,N/A,4.0
Fireside Pies,Dallas,32.8497725931939,-96.8216454678137,75209,italian,$$,4.0
Gallo Nero,Dallas,32.8137002216633,-96.7703856020269,75206,italian,$$,4.0
Terilli's Restaurant & Bar,Dallas,32.8233,-96.770487,75206,italian,$$,4.0
Casa Verona,Dallas,32.882205,-96.76861,75231,italian,$$,4.5
Cane Rosso,Dallas,32.782503,-96.785507,75226,italian,$$,4.0
Italia Express,Dallas,32.8110667190261,-96.8111293398611,75219,italian,$,4.5
Bugatti Ristorante,Dallas,32.8614923,-96.8527511,75220,italian,$$,4.0
Parigi Restaurant,Dallas,32.81078,-96.80764,75219,italian,$$,4.0
Piggie Pies,Dallas,32.8319563209937,-96.7704772909691,75206,italian,$$,4.0
Adelmo's Ristorante,Dallas,32.8501549118221,-96.8198637664318,75209,italian,$$,4.0
Partenope Ristorante,Dallas,32.78166731,-96.79555484,75201,italian,$$,4.5
Holy Ravioli,Dallas,32.8509351,-96.8096149,75225,italian,$,4.0
Mimi's Pizzeria,Dallas,32.8657227,-96.787529,75225,italian,$$,4.0
Olivella's Neo Pizza Napoletana,Dallas,32.84405797456399,-96.78766611964477,75205,italian,$$,4.0
City Hall Bistro,Dallas,32.7799,-96.79967,75202,italian,$$,4.5
Cane Rosso,Dallas,32.8109251073022,-96.7313021380982,75214,italian,$$,4.0
Campisi's Restaurant,Dallas,32.8362317,-96.7716764,75206,italian,$$,3.5
400 Gradi,Dallas,32.78687,-96.79874,75201,italian,$$,4.5
Fireside Pies,Dallas,32.8197476,-96.7839447,75206,italian,$$,4.0
Dolce Riviera,Dallas,32.7962363476879,-96.8093947684974,75201,italian,$$$,3.5
Pie Tap Pizza Workshop + Bar,Dallas,32.8178672790527,-96.7815246582031,75206,italian,$$,4.5
Zio Cecio,Dallas,32.851524,-96.830246,75209,italian,$$$,4.0
Mio Nonno Trattoria - Dallas,Dallas,32.790517,-96.809158,75219,italian,$$,4.0
Pizzeria Testa,Dallas,32.8302263,-96.7702849,75206,italian,$$,4.5
Lovers Pizza & Pasta,Dallas,32.85148,-96.81714,75209,italian,$,4.0
Avanti Restaurant,Dallas,32.79812,-96.80094,75204,italian,$$,4.0
Ciao! by Civello's,Dallas,32.7985981,-96.7788238,75204,italian,$,5.0
Greenville Avenue Pizza,Dallas,32.814214,-96.770546,75206,italian,$$,4.0
CiboDivino Marketplace,Dallas,32.7688405057892,-96.8355225946731,75208,italian,$$,4.0
Lucia,Dallas,32.7478399,-96.8288,75208,italian,$$$,4.0
Sauce Pizza & Wine,Dallas,32.882445,-96.765493,75231,italian,$$,4.0
Maggiano's Little Italy,Dallas,32.8667583708919,-96.7726539018524,75225,italian,$$,3.5
Saint Rocco's New York Italian,Dallas,32.779301,-96.828641,75212,italian,$$$,3.5
Andrea's Italian Restaurant,Dallas,32.8123517,-96.7314348,75214,italian,$$,4.0
Macellaio,Dallas,32.7469903,-96.8284449,75208,italian,N/A,4.5
Olivella's Neo Pizza Napoletana,Dallas,32.83697620258726,-96.75118673763397,75214,italian,$$,4.0
Penne Pomodoro,Dallas,32.8487968444824,-96.7882843017578,75205,italian,$$,3.5
Cocina Italiano,Dallas,32.82644617,-96.85571267,75235,italian,N/A,5.0
Campisi's Restaurant,Dallas,32.8515211200208,-96.8200011419245,75209,italian,$$,3.5
Meatball Kitchen - Dallas,Dallas,32.74869,-96.82525,75208,italian,N/A,5.0
Amore Italian Restaurant,Dallas,32.8496633,-96.7880149,75205,italian,$$,3.5
Urbano Cafe,Dallas,32.8043,-96.77386,75204,italian,$$,4.0
Luigi's Pasta & Pizza bar,Dallas,32.821616,-96.856945,75235,italian,$,3.5
Prego Pasta House,Dallas,32.84782,-96.76957,75206,italian,$$,3.0
MoMo Italian Kitchen,Dallas,32.9097290162155,-96.749865716008,75243,italian,$$,4.0
Famous Famiglia,Dallas,32.9093943,-96.7734814,75230,italian,N/A,4.0
Abruzzo's,Dallas,32.7494402810835,-96.8366749880494,75208,italian,$$,4.5
Two Guys From Italy,Dallas,32.9079246520996,-96.872802734375,75229,italian,$$,4.0
Enos Pizza Tavern,Dallas,32.748429,-96.8285779,75208,italian,$$,4.0
Bellini's Italian Cafe,Dallas,32.785741,-96.817694,75207,italian,$$,4.0
Tony's Pizza & Pasta Restaurant,Dallas,32.8646368252473,-96.7094904036201,75238,italian,$,4.0
Cremona Bistro Kitchen,Dallas,32.7990551927318,-96.8020314974085,75204,italian,$$,4.0
CiboDivino Centro,Dallas,32.7853541787399,-96.7963317409158,75201,italian,N/A,3.5
The Loon,Dallas,32.804875,-96.7999326,75204,italian,N/A,5.0
Princi Italia,Dallas,32.8950247688837,-96.8047379495789,75230,italian,$$,3.5
Scalini's Pizza and Pasta,Dallas,32.8146663877004,-96.7531228801824,75214,italian,$$,3.5
Ravenna Italian Grille & Bar,Dallas,32.78002213,-96.8010794045157,75202,italian,$$,4.0
Franki's Pizza & Pasta,Dallas,32.908136039264,-96.8556552463104,75229,italian,$,4.0
Sfereco Dallas,Dallas,32.780675041379,-96.7946466431022,75201,italian,N/A,4.0
Campisi's Restaurant,Dallas,32.7813253,-96.798696,75201,italian,$$,3.0
Campisi's Restaurant,Dallas,32.8458551923817,-96.8501545129178,75235,italian,$$,2.5
Ziziki's,Dallas,32.9089696838048,-96.8049273802872,75230,italian,$$,4.0
Pizza Getti,Dallas,32.8058609,-96.6822331,75228,italian,$,4.5
Coal Vines,Dallas,32.7966334,-96.805246,75201,italian,$$,3.5
Dante's Italian Eatery,Dallas,32.912323,-96.746276,75243,italian,$,4.0
Italia Express,Dallas,32.7835527,-96.8180419,75207,italian,$,4.0
i Fratelli Pizza Uptown,Dallas,32.8005163308834,-96.8010883109163,75204,italian,$$,4.0
Bay34th St Pizzeria,Dallas,32.934064,-96.839783,75244,italian,$,4.5
Roma's Pizza And Grill,Dallas,32.8813294140601,-96.8913568643097,75229,italian,$,4.0
Mangiamo Italian Restaurant,Dallas,32.9243412673747,-96.8045791335907,75230,italian,$$,4.0
My Family's Pizza Lakewood,Dallas,32.8131355982048,-96.7620556141556,75206,italian,$$,4.0
Maggiano's Little Italy,Dallas,32.84399,-96.8494,75235,italian,N/A,5.0
Rocco's Uptown Pizza and Pasta,Dallas,32.799286,-96.802496,75204,italian,$$,3.0
Buca di Beppo Italian Restaurant,Dallas,32.8720249,-96.77245,75225,italian,$$,3.0
Pizza Hut,Dallas,32.844264,-96.787523,75205,italian,$,3.5
Lots-A-Pasta,Dallas,32.911478419298,-96.7726082017136,75230,italian,$,4.0
Alfonso's Italian Restaurant,Dallas,32.845256,-96.7115886,75218,italian,$$,3.5
Primo Brothers Pizza,Dallas,32.907811,-96.736897,75243,italian,$,4.0
Big O Pizza & Pasta,Dallas,32.9320853,-96.8130898,75240,italian,$$,4.0
Ruggeri's Ristorante,Dallas,32.89401,-96.80504,75230,italian,$$$,3.5
Meatball Kitchen - Garland,Dallas,32.88956051495982,-96.6809379891463,75041,italian,N/A,4.5
Anthony's Eatalian,Dallas,32.9097849,-96.85364,75244,italian,$$,3.5
Carmine's Pizzeria,Dallas,32.939602,-96.815259,75254,italian,$,4.5
Parrino's Oven,Dallas,32.7756114954639,-96.8092239019407,75207,italian,$$,3.5
Carmine's Pizza,Dallas,32.7861808068523,-96.7979197784399,75201,italian,$,3.5
Olive Garden Italian Restaurant,Dallas,32.91661,-96.745436,75243,italian,$$,3.0
Verona Italian Restaurant,Dallas,32.8283179620043,-96.7094206514511,75218,italian,$$,3.5
Olive Garden Italian Restaurant,Dallas,32.862553,-96.895888,75220,italian,$$,3.0
Sal's Pizza & Restaurant,Dallas,32.810483536062,-96.819718633373,75219,italian,$$,3.0
Roma's Pizza & Italian Restaurant,Dallas,32.8804642898174,-96.7593164772481,75231,italian,$$,3.5
Penne Pomodoro,Dallas,32.907233,-96.80565,75230,italian,$$,3.5
Mo Mo's Pasta,Dallas,32.910456,-96.801731,75230,italian,$$,3.5
Lovers Pizzeria & Pasta,Dallas,32.8412846246297,-96.6923850774765,75218,italian,$,3.5
Mama Mia Pizza & Pasta,Dallas,32.78537,-96.78112,75226,italian,$,3.5
Crooked Crust,Dallas,32.9201981831973,-96.897411939323,75234,italian,N/A,3.5
Original Italian Cafe,Dallas,32.784414,-96.797142,75201,italian,$,3.5
Grimaldi's,Dallas,32.80632,-96.796005,75204,italian,N/A,3.0
Amico's Exotic Pizza,Dallas,32.811913,-96.811733,75219,italian,$,2.5
Rocco's Italian café,Dallas,32.9365128998704,-96.7208017408848,75081,italian,N/A,4.5
Olive Garden Italian Restaurant,Dallas,32.7666109833784,-96.8748965656067,75211,italian,$$,3.0
Alonti Catering,Dallas,32.81684,-96.84485,75235,italian,N/A,4.5
Porta Di Roma,Dallas,32.78137,-96.79758,75201,italian,$$,3.0
Tuscany Italian Bistro,Dallas,32.9402278760961,-96.7357718269024,75081,italian,$$,3.5
Divino's Pizzeria,Dallas,32.786885,-96.764844,75246,italian,$,3.5
Bellatrino Pizzeria,Dallas,32.7777,-96.79027,75201,italian,$$,3.5
Lovers Pizza Pasta and Grill,Dallas,32.841362378619856,-96.69232149999999,75218,italian,N/A,4.0
Luciano Neighborhood Pizzeria- Dallas Galleria,Dallas,32.929845,-96.819309,75240,italian,$$,4.0
Pizza Way,Dallas,32.902126,-96.6831549,75042,italian,N/A,2.0
Pizza Hut,Dallas,32.812094,-96.806281,75219,italian,$,1.5
Pompeii,Dallas,32.83263,-96.76987,75206,italian,$,2.5
Broadway Pizza & Pasta,Dallas,32.78128,-96.80202,75270,italian,N/A,1.0
Pizza Hut,Dallas,32.81355027898328,-96.76124915328715,75206,italian,$,2.0
Pizza Hut,Dallas,32.87064,-96.76338,75231,italian,$,2.5
Pizza Hut,Dallas,32.910052,-96.802799,75230,italian,$,1.5
Pizza Hut,Dallas,41.12063,-85.065486,46815,italian,$,3.0
Pizza Hut,Dallas,32.863817,-96.710311,75238,italian,$,1.5
Pizza Hut,Dallas,32.779050533913,-96.8592949211597,75212,italian,$,1.5
Pizza Hut,Dallas,32.7542262,-96.8736882,75211,italian,$,1.5
Pizza Hut,Dallas,32.803279,-96.77903650218973,75204,italian,$,1.5
Pizza Hut,Dallas,32.9091999417132,-96.8586996943031,75234,italian,$,1.5
Pizza Hut,Dallas,32.79622987196771,-96.686253,75228,italian,$,2.0
Pizza Hut,Dallas,32.740056,-96.837871,75208,italian,$,2.0
Pizza Hut,Dallas,32.751532,-96.684408,75227,italian,$,1.0
Pizza Hut,Dallas,32.86817877677034,-96.8656784975532,75220,italian,$,2.0
Pizza Hut,Dallas,32.9171686575698,-96.6874010197353,75042,italian,$,2.5
Pizza Hut,Dallas,32.8924083119974,-96.7405836982971,75231,italian,$,1.5
Pizza Hut,Dallas,32.9347249,-96.8397519,75244,italian,$,2.0
K Pop Ramen,Dallas,32.825176,-96.819912,75209,japanese,N/A,4.5
Hungry Belly,Dallas,32.815481,-96.787098616813,75204,japanese,$$,4.5
Oishii SMU Blvd,Dallas,32.842225,-96.77163,75206,japanese,N/A,4.0
Ichigoh Ramen Lounge,Dallas,32.782842,-96.783552,75226,japanese,$$,5.0
Marugame Udon,Dallas,32.855045044880235,-96.76855356349093,75206,japanese,N/A,4.5
Ichiro Ramen Shop,Dallas,32.81518,-96.82769,75235,japanese,$$,4.0
Uchi,Dallas,32.79676,-96.8066599,75201,japanese,$$$,4.5
Hinodeya Ramen & Bar,Dallas,32.815227,-96.77062,75206,japanese,$$,4.0
Fast Furious Japanese Grill,Dallas,32.8573738823474,-96.7689731754917,75206,japanese,$,4.0
Wabi House,Dallas,32.81235,-96.769994,75206,japanese,$$,4.5
WAYA Japanese Izakaya,Dallas,32.813083,-96.753458,75214,japanese,$$,4.5
Nobu Dallas,Dallas,32.794255,-96.803958,75201,japanese,$$$$,4.0
Sushi House,Dallas,32.8513063,-96.8166505,75209,japanese,$$,4.0
Ten Ramen,Dallas,32.7693609001565,-96.8353253702893,75208,japanese,$$,4.0
Tampopo Japanese Cafe,Dallas,32.8595572265937,-96.767977275306,75206,japanese,$,4.0
Namo,Dallas,32.808134,-96.797942,75204,japanese,$$,4.0
Tei Tei Robata Bar,Dallas,32.82052,-96.78459,75206,japanese,$$$,4.0
Uchibā,Dallas,32.79676,-96.8066599,75201,japanese,$$$,4.0
Oishii,Dallas,32.8103313169256,-96.8197873195574,75219,japanese,$$,4.0
Niwa Japanese BBQ,Dallas,32.784664,-96.780799,75226,japanese,$$,4.5
Sasa Sushi,Dallas,32.813237,-96.753334,75214,japanese,$$,4.5
Oec Tokyo,Dallas,32.821506,-96.85454,75235,japanese,N/A,4.5
Hibiki Sushi - Deep Ellum,Dallas,32.7831629073407,-96.7842430248857,75226,japanese,$$,4.5
Blue Sushi Sake Grill,Dallas,32.8812484431577,-96.7728805558197,75230,japanese,$$,4.0
Teppo Yakitori - Sushi Bar,Dallas,32.8142216,-96.7700551,75206,japanese,$$$,4.0
Blue Sushi Sake Grill,Dallas,32.8033049,-96.7998757,75204,japanese,$$,4.5
Oni Ramen,Dallas,32.7846857,-96.7828322,75226,japanese,$$,4.0
Little Katana,Dallas,32.82201,-96.78972,75205,japanese,$$,3.5
Sushi Kyoto,Dallas,32.844892591238,-96.7873037606478,75205,japanese,$$,3.5
Sandoitchi,Dallas,32.784749,-96.780951,75226,japanese,N/A,3.5
Sushi de Handroll,Dallas,32.88170167,-96.76769,75231,japanese,$$,4.0
Tei-An,Dallas,32.7923205607221,-96.7953392055572,75201,japanese,$$$,4.0
Kuai Asian Kitchen,Dallas,32.933419824674,-96.8208846822381,75240,japanese,$,4.5
Poke Sushi Roll,Dallas,32.83612,-96.76965,75206,japanese,$$,4.5
Sushi Axiom - Dallas,Dallas,32.8103,-96.80834,75219,japanese,$$,3.5
The Blue Fish - Greenville,Dallas,32.8301874,-96.7702849,75206,japanese,$$,3.5
Firexbox,Dallas,32.8836487114179,-96.7000624598499,75238,japanese,$,4.0
Ai Sushi Sake Grill,Dallas,32.8118797650987,-96.8126224477463,75219,japanese,$$,4.0
LemonShark Poke,Dallas,32.881829,-96.771673,75230,japanese,N/A,4.5
