name,city,latitude,longitude,zipcode,ethnicity,price,rating
Chuan Kee Skewer,Philadelphia,39.95549,-75.15526,19107,chinese,$$,4.0
I Tea,Philadelphia,39.96306,-75.164148,19130,chinese,$$,4.0
Spice C,Philadelphia,39.95433,-75.15586,19107,chinese,$$,4.0
Heng Seng Restaurant,Philadelphia,39.9211463928223,-75.1583633422852,19148,chinese,$,5.0
Halal Fusion Chinese Restaurant,Philadelphia,39.99439,-75.147815,19133,chinese,N/A,1.0
Spice 28,Philadelphia,39.950352,-75.1615829,19107,chinese,$$,4.0
Good Harvest 大丰收,Philadelphia,39.95551,-75.15558,19107,chinese,$$,3.5
Tom's Dim Sum,Philadelphia,39.953328,-75.157763,19107,chinese,$$,4.0
DJ Kitchen,Philadelphia,40.007287,-75.212717,19131,chinese,$$,4.5
Su Xing House,Philadelphia,39.950215,-75.166346,19102,chinese,$$,4.0
Dump-N-Roll,Philadelphia,39.9547309875488,-75.2053680419922,19104,chinese,$,4.5
Xun Yu Si Kao,Philadelphia,39.954813,-75.156315,19107,chinese,$$,4.0
Sang Kee Noodle House,Philadelphia,39.9548759224678,-75.193932521166,19104,chinese,$$,3.0
Lee How Fook,Philadelphia,39.95626,-75.1570799,19107,chinese,$$,4.0
Tang's Halal Chinese Restaurant,Philadelphia,39.98031,-75.17177,19121,chinese,N/A,4.5
Hippot Shabu Shabu,Philadelphia,39.953486,-75.156575,19107,chinese,$$,3.5
Shing Kee,Philadelphia,39.935049,-75.154918,19147,chinese,$$,4.0
New Phnom Penh,Philadelphia,39.9202842712402,-75.1585540771484,19148,chinese,$,4.0
Chili Szechuan,Philadelphia,39.9564499,-75.20675,19104,chinese,$$,4.0
China House,Philadelphia,39.9185859,-75.1836863,19145,chinese,$,4.0
Chinese Restaurant,Philadelphia,39.9537811,-75.1563952,19107,chinese,$,4.5
Shaxian Delicacies,Philadelphia,39.9539055255682,-75.1563203707337,19107,chinese,N/A,3.5
Yummy Yummy,Philadelphia,39.9532362,-75.1565193,19107,chinese,$,4.0
Canto House,Philadelphia,39.95552,-75.15571,19107,chinese,N/A,4.0
Shiao Lan Kung,Philadelphia,39.955247076934,-75.1554087019259,19107,chinese,$$,3.5
Hok Heng,Philadelphia,39.9792,-75.16336,19121,chinese,N/A,4.5
David's Mai Lai Wah,Philadelphia,39.9554942500129,-75.1559746,19107,chinese,$$,3.0
Paradise Inn,Philadelphia,39.97407,-75.18127,19130,chinese,N/A,4.5
China House,Philadelphia,39.9786643981934,-75.1593627929688,19121,chinese,$,3.5
Taijiang Snackies,Philadelphia,39.9538131,-75.1563882,19107,chinese,$,4.5
Ocean Harmony,Philadelphia,39.95551,-75.15558,19107,chinese,$$,3.5
Mustard Greens Restaurant,Philadelphia,39.9405288696289,-75.1460418701172,19147,chinese,$$,4.0
Temple Star,Philadelphia,39.9846,-75.15723,19121,chinese,$$$$,3.0
Hai Tien Restaurant,Philadelphia,39.9383386111494,-75.1702273320272,19146,chinese,$,4.5
Michael's Chinese Kitchen,Philadelphia,39.9347305,-75.1709137,19146,chinese,$,4.0
Xi'an Sizzling Woks,Philadelphia,39.9534173637242,-75.1549591086789,19107,chinese,$$,3.5
Siu Kee Duck House,Philadelphia,39.9539,-75.15603,19107,chinese,$,4.0
China Star,Philadelphia,39.977976,-75.158113,19121,chinese,$$,3.5
Lee's Kitchen,Philadelphia,39.97408,-75.18382,19130,chinese,$,3.5
The Chinese Noodle Factory,Philadelphia,39.95492,-75.15735,19107,chinese,$,4.5
Chushang Spicy,Philadelphia,39.95379,-75.15583,19107,chinese,$$,3.0
Kyodong Noodles,Philadelphia,40.045019,-75.1175037,19120,chinese,N/A,4.0
Mandarin Palace,Philadelphia,39.9518886,-75.1718034,19103,chinese,$$,3.5
Delightful Garden,Philadelphia,39.9532839,-75.1552661,19107,chinese,$$,3.0
Chopsey - Pan Asian Kitchen,Philadelphia,39.9517805,-75.17291519999999,19103,chinese,N/A,1.0
Chinese Food Truck,Philadelphia,39.953528817734,-75.1698793758143,19103,chinese,N/A,3.5
Sushi Garden & Kitchen,Philadelphia,39.94471,-75.1649,19147,chinese,$$,4.5
Lian Hsing's,Philadelphia,39.9335358291864,-75.1722577214241,19146,chinese,N/A,5.0
Ray's Café & Teahouse,Philadelphia,39.95461,-75.15424,19107,chinese,$$,4.5
Tai Lake Restaurant,Philadelphia,39.9546629,-75.156162,19107,chinese,$$,3.5
Ocean Harbor,Philadelphia,39.95558,-75.15642,19107,chinese,$$,3.0
Wokano,Philadelphia,39.936934,-75.161837,19147,chinese,$$,3.0
Lil Sum Sum,Philadelphia,39.967285207791,-75.1392712824707,19123,chinese,N/A,3.5
Master Wok,Philadelphia,39.982461,-75.156031,19122,chinese,$,3.5
Jade Harbor,Philadelphia,39.9552,-75.15581,19107,chinese,$$,3.0
Jade Palace,Philadelphia,39.92686,-75.15429,19148,chinese,N/A,5.0
Spring Garden Chinese Restaurant,Philadelphia,39.958580886393,-75.2356812357903,19139,chinese,N/A,5.0
A Lin Kitchen,Philadelphia,39.924614,-75.161195,19148,chinese,$,4.0
Fortune Chinese Restaurant,Philadelphia,39.944506,-75.172835,19146,chinese,$,3.5
Mong Kok Station,Philadelphia,39.95501,-75.15565,19107,chinese,$,3.5
Lucky Chinese and American Food,Philadelphia,39.9626961350441,-75.2016533911228,19104,chinese,$,3.5
Golden Chopstick Chinese Restaurant,Philadelphia,39.963077709002,-75.168027452865,19130,chinese,$,3.0
Lair KTV | Sky Club,Philadelphia,39.9538477979268,-75.1573729914016,19107,chinese,$$,3.5
Tran's Chinese Food Cart,Philadelphia,39.96009,-75.189482,19104,chinese,$,4.0
Golden China Wok Restaurant,Philadelphia,40.00574,-75.14943,19140,chinese,$,4.5
Eli Chinese Food,Philadelphia,39.9878200808036,-75.1560977473855,19132,chinese,N/A,5.0
Chili Garden,Philadelphia,39.94852,-75.2163099,19143,chinese,$,3.5
China King,Philadelphia,39.9532775878906,-75.1555786132812,19107,chinese,$,4.5
Han Dynasty,Philadelphia,40.0254517,-75.2239227,19127,chinese,$$,3.5
Xi'an Sizzling Woks,Philadelphia,39.95537,-75.20247,19104,chinese,$$,3.0
Square on Square,Philadelphia,39.948333,-75.174521,19103,chinese,$$,3.5
Jin Wei,Philadelphia,39.95549,-75.1551999,19107,chinese,$,3.5
Pei Wei,Philadelphia,39.952141,-75.158537,19107,chinese,N/A,1.5
Lucky Restaurant,Philadelphia,39.9704811270836,-75.1503968444472,19123,chinese,N/A,4.0
Peking Garden,Philadelphia,39.986446,-75.155693,19132,chinese,$$,5.0
New Star,Philadelphia,39.9862683587913,-75.131501884058,19125,chinese,N/A,4.5
Shan Chuan,Philadelphia,40.00922,-75.19407,19129,chinese,$$,4.0
Szechuan Four Rivers,Philadelphia,39.95518,-75.15563,19107,chinese,$$,3.5
Peking Inn,Philadelphia,39.911958,-75.183405,19145,chinese,$$,2.5
Ruby Buffet,Philadelphia,39.93202,-75.14464,19147,chinese,$$,3.0
Far East Chinese Cuisine,Philadelphia,40.019693,-75.174273,19144,chinese,N/A,4.5
Bo Sing,Philadelphia,39.95696,-75.20237,19104,chinese,$,4.0
Orient Express,Philadelphia,39.98056,-75.15338,19122,chinese,$,3.5
Ocean City Restaurant,Philadelphia,39.9562822155044,-75.1542498059399,19107,chinese,$$,3.0
Northeastern Chinese Restaurant,Philadelphia,39.954778581978,-75.1575350761414,19107,chinese,N/A,3.0
China Sea,Philadelphia,39.9770164489746,-75.1764221191406,19121,chinese,N/A,5.0
Curry Bird,Philadelphia,39.9441569666558,-75.2098240703344,19143,chinese,$,3.0
Sang Kee Peking Duck,Philadelphia,39.95337,-75.159295,19107,chinese,$,3.5
China Gourmet,Philadelphia,40.041592,-75.055007,19149,chinese,$$,4.0
Great Wall Chinese Restaurant,Philadelphia,39.9304275512695,-75.1563034057617,19147,chinese,$,4.0
Fuzhou House,Philadelphia,39.945117,-75.178817,19146,chinese,$,3.0
Spring Chinese Restaurant,Philadelphia,39.96035,-75.19655,19104,chinese,$,3.0
Choy Wong Kitchen,Philadelphia,39.9474866688251,-75.222849547863,19143,chinese,$,4.0
Tien Bo,Philadelphia,39.94905,-75.16485,19102,chinese,$,4.5
United Buffet,Philadelphia,40.0296853917197,-75.1005433333954,19124,chinese,$$,3.5
Happy Dragon Chinese Restaurant,Philadelphia,39.92206,-75.15081,19148,chinese,$$,4.0
Ichiban,Philadelphia,40.033094,-75.21515,19128,chinese,N/A,5.0
King Food,Philadelphia,39.91585,-75.15244,19148,chinese,$,4.0
168 Chinese Kitchen,Philadelphia,39.91551,-75.1594,19148,chinese,$,5.0
New Leaf 2 Chinese & Japanese Cuisine,Philadelphia,40.0246783,-75.2221197,19127,chinese,$$,4.5
Golden Cuisine,Philadelphia,39.965812,-75.160354,19123,chinese,$,3.0
New China - Philadelphia,Philadelphia,39.98572,-75.1042499,19134,chinese,N/A,4.0
Imperial Palace Chinese Restaurant,Philadelphia,40.04347,-75.14329,19141,chinese,$,4.0
Tang's,Philadelphia,39.9510099,-75.19723,19104,chinese,$,3.5
Ho's Chinese Restaurant,Philadelphia,39.9288656717102,-75.1569883722437,19148,chinese,$,3.5
China King,Philadelphia,39.9728,-75.22584,19131,chinese,N/A,4.0
South Garden,Philadelphia,39.941089630127,-75.1464385986328,19147,chinese,$,3.5
Ever Green,Philadelphia,39.9532661437988,-75.2169952392578,19139,chinese,$,3.0
China Garden,Philadelphia,39.9238510131836,-75.1701583862305,19145,chinese,$,3.5
Pinch Dumplings,Philadelphia,39.949747,-75.148196,19106,chinese,N/A,3.0
Sang Kee Asian Bistro,Philadelphia,40.00224,-75.27722,19096,chinese,$$,4.0
Peking Inn,Philadelphia,39.9485,-75.22149,19143,chinese,N/A,4.5
Chan's Halal Restaurant,Philadelphia,39.9798406723869,-75.2326064114466,19131,chinese,$$,3.0
Ken's Seafood Restaurant,Philadelphia,39.95523,-75.15618,19107,chinese,$$,3.5
Jade Harbor,Philadelphia,40.0413318430688,-75.0646541877275,19149,chinese,$$,3.5
Johnny Chang's,Philadelphia,39.91801,-75.17074,19148,chinese,$$,3.0
Mandu Roo,Philadelphia,39.961369965205,-75.2628010511398,19082,chinese,$,4.0
Panda Express,Philadelphia,39.9515864405217,-75.1565859872349,19107,chinese,$$,3.5
Asian Family No 1,Philadelphia,39.9571059,-75.2699557,19082,chinese,$,4.0
New China,Philadelphia,39.91927,-75.15917,19148,chinese,$,3.5
San Lok Chinese Restaurant,Philadelphia,39.93644,-75.17744,19146,chinese,$,3.5
Chef King,Philadelphia,39.96192,-75.15499,19123,chinese,$$,3.0
Solo Skewer Bar,Philadelphia,39.9532273,-75.1565215,19107,chinese,$,3.0
Mui Chung,Philadelphia,39.93678,-75.16665,19147,chinese,$,3.0
Green Garden,Philadelphia,39.94718,-75.15746,19107,chinese,$,3.5
Danny's Wok,Philadelphia,40.038394,-75.119522,19120,chinese,$,4.0
Oriental Food Fair,Philadelphia,39.955673,-75.181925,19102,chinese,$,4.0
General Tso,Philadelphia,40.00611,-75.07817,19137,chinese,N/A,4.0
Lin Jin Chinese and American Take Out,Philadelphia,39.9754428880821,-75.1686330512166,19121,chinese,N/A,4.0
Hung Hing,Philadelphia,40.0254859924316,-75.1748886108398,19144,chinese,$,4.5
Golden Empress Garden,Philadelphia,39.941938,-75.152868,19147,chinese,$,3.5
Low Chinese American Restaurant,Philadelphia,39.9307250976562,-75.118408203125,08103,chinese,N/A,4.0
Happy Wok,Philadelphia,39.92219,-75.23075,19142,chinese,N/A,4.5
Super House,Philadelphia,39.97374,-75.22909,19131,chinese,$,3.0
Szechuan Express,Philadelphia,40.003943,-75.224283,19004,chinese,$,4.0
J C Chinese Restaurant,Philadelphia,39.927736,-75.1585038,19148,chinese,$$,2.0
Maki-San,Philadelphia,40.005097,-75.240134,19004,chinese,N/A,4.0
Best China Inn,Philadelphia,39.9541258,-75.2112744,19104,chinese,$,3.5
Good Garden Restaurant,Philadelphia,40.0044364929199,-75.177131652832,19132,chinese,N/A,5.0
No. 1 China,Philadelphia,39.93614,-75.1465,19147,chinese,$,3.0
Golden Dragon Restaurant,Philadelphia,39.9512009589209,-75.1155833154917,08102,chinese,N/A,3.5
Wood's Restaurant,Philadelphia,39.925121,-75.156113,19148,chinese,N/A,2.0
Danny's Wok 3,Philadelphia,40.0192629310612,-75.1495601981878,19140,chinese,N/A,3.5
Ding Ho Noodle,Philadelphia,39.9532051086426,-75.1559524536133,19107,chinese,N/A,4.0
Asian Fusion & Steak,Philadelphia,39.9167289733887,-75.1689834594727,19148,chinese,$,3.5
Mandarin House,Philadelphia,40.04512,-75.18163,19144,chinese,$,5.0
Dragon House,Philadelphia,39.9503517150879,-75.1615829467773,19107,chinese,N/A,4.0
Xinying Chinese Restaurant,Philadelphia,39.983144,-75.114942,19134,chinese,$,4.0
Sing Wang,Philadelphia,40.041441,-75.064981,19149,chinese,N/A,3.0
Ming River Chinese Restaurant,Philadelphia,39.9831,-75.13297,19122,chinese,$,2.5
China House,Philadelphia,39.9611343,-75.1443281,19123,chinese,$,2.5
Ming River Side Walk House,Philadelphia,39.9550476074219,-75.1562194824219,19107,chinese,$,3.5
Szechuan Garden,Philadelphia,40.0018902858442,-75.0662353495862,19137,chinese,N/A,4.5
New South China,Philadelphia,39.944053,-75.170104,19146,chinese,$,3.0
China Bowl Take Out,Philadelphia,39.94523,-75.1181,08102,chinese,$,3.5
Yang China House,Philadelphia,39.9924468994141,-75.1450576782227,19133,chinese,N/A,3.0
Oriental Kitchen,Philadelphia,39.97184,-75.16574,19130,chinese,N/A,3.0
Dumpling House,Philadelphia,39.95549,-75.15526,19107,chinese,$,3.5
Great China Restaurant,Philadelphia,39.9805599,-75.13527,19122,chinese,N/A,4.0
Shanghai Gourmet Chinese Restaurant,Philadelphia,39.953432,-75.159193,19107,chinese,$,3.5
Dragon House,Philadelphia,39.9203199,-75.08026,08108,chinese,N/A,4.5
Fu Hai Restaurant,Philadelphia,40.0416703383978,-75.0545130963847,19149,chinese,$$,3.5
How Choy,Philadelphia,39.9837350175832,-75.2309615537524,19131,chinese,N/A,5.0
King's Wok Chinese Food,Philadelphia,39.95032,-75.19171,19104,chinese,$,3.0
Maple Star,Philadelphia,39.9790688131148,-75.1603825314395,19121,chinese,$$,3.0
Panda Garden Chinese Restaurant,Philadelphia,39.9491920471191,-75.1591033935547,19107,chinese,$,2.5
Good Flavor,Philadelphia,39.91923,-75.16686,19148,chinese,$$,3.0
Pho Le Lai,Philadelphia,40.04158,-75.05437,19149,chinese,$,4.0
New China,Philadelphia,39.9995765686035,-75.2093887329102,19131,chinese,$$,3.0
Danny's Wok,Philadelphia,39.9458935,-75.2394383,19143,chinese,$,2.5
Yummy Garden,Philadelphia,40.012402,-75.150216,19140,chinese,N/A,4.0
Panda Express,Philadelphia,39.984891,-75.155445,19122,chinese,N/A,1.5
Hunan Restaurant,Philadelphia,40.00728,-75.28926,19003,chinese,$$,4.0
Panda Express,Philadelphia,39.95425,-75.16835,19103,chinese,$,3.0
Le Anh Chinese Food,Philadelphia,39.95064,-75.19533,19104,chinese,$,2.5
Chopstick House,Philadelphia,39.926769,-75.14621,19148,chinese,$,4.0
China Town Dollar,Philadelphia,39.9531936645508,-75.1558837890625,19107,chinese,N/A,3.5
New Number One Chinese Restaurant,Philadelphia,39.9551,-75.20856,19104,chinese,$,2.5
Pearl Chinese & Japanese Cuisine,Philadelphia,39.95059,-75.28068,19050,chinese,$$,3.0
Mandarin House,Philadelphia,39.9689697588625,-75.1346291263199,19123,chinese,$,3.0
Beijing Panda,Philadelphia,40.0034,-75.2067881,19131,chinese,$,1.5
17 Snyder Chinese,Philadelphia,39.9249,-75.17474,19145,chinese,$,3.0
China House,Philadelphia,39.9964294596194,-75.1393131539226,19133,chinese,N/A,5.0
Golden Dragon,Philadelphia,39.9738,-75.20457,19104,chinese,N/A,4.0
Zheng & Kee Chinese Restaurant,Philadelphia,39.9703551,-75.1502417,19123,chinese,N/A,4.0
China House II,Philadelphia,39.9107002,-75.2318729,19142,chinese,$,2.0
Ta Lee Chinese Take Out,Philadelphia,40.000614,-75.110207,19134,chinese,N/A,1.0
New Wong House,Philadelphia,40.0215945644163,-75.1482826265836,19140,chinese,$,5.0
Hunan Garden,Philadelphia,39.8882997,-75.1206735,08030,chinese,N/A,4.0
Rising Sun Chinese Restaurant,Philadelphia,39.95716,-75.22582,19139,chinese,$,3.5
Little Kitchen,Philadelphia,40.0000840440678,-75.2284179915604,19131,chinese,$$,2.5
Sakura Teriyaki,Philadelphia,39.96396,-75.26823,19082,chinese,N/A,3.0
Capital Beer,Philadelphia,39.976126,-75.119234,19125,chinese,$,3.5
Panda Chinese Restaurant,Philadelphia,39.99259,-75.18197,19132,chinese,N/A,5.0
Number One Kitchen,Philadelphia,39.99832,-75.10504,19134,chinese,N/A,3.0
Liu's Garden,Philadelphia,40.008503,-75.098648,19124,chinese,$$,3.5
Taste Garden,Philadelphia,39.971325,-75.160522,19123,chinese,$,3.0
Oriental Chinese,Philadelphia,39.928012,-75.169242,19148,chinese,$,3.0
China Express,Philadelphia,39.91771,-75.26438,19023,chinese,$,4.5
Golden Star Chinese Restaurant,Philadelphia,39.98781,-75.15626,19132,chinese,$,4.0
Chinese Food Cart,Philadelphia,39.95186,-75.17191,19103,chinese,$,2.5
Yummy Yummy,Philadelphia,39.8918027,-75.2833766,19032,chinese,$,4.0
Great Taste Chinese Food,Philadelphia,39.9535293579102,-75.2193756103516,19139,chinese,N/A,3.5
Imperial Garden,Philadelphia,40.01549,-75.13737,19140,chinese,N/A,4.0
wok my way,Philadelphia,39.963975,-75.303849,19026,chinese,N/A,4.0
Fuji Hibachi And Chinese Cuisine,Philadelphia,39.91021,-75.28138,19023,chinese,N/A,5.0
Spring Chinese,Philadelphia,40.0055026,-75.096229,19124,chinese,N/A,3.5
Asian Garden,Philadelphia,39.95764,-75.20361,19104,chinese,$,3.0
Grace Chinese Restaurant,Philadelphia,39.96684,-75.23988,19139,chinese,N/A,4.0
chowbus,Philadelphia,39.95411,-75.15526,19107,chinese,N/A,2.0
Red Central Chinese Restaurant,Philadelphia,40.0051956760752,-75.1040227486285,19124,chinese,$$,2.5
Xin Xing House,Philadelphia,40.0354423522949,-75.0808181762695,19149,chinese,$,4.5
Win Shing Chinese Food Take Out,Philadelphia,39.905852,-75.096138,08104,chinese,N/A,4.0
Wong Wong House,Philadelphia,40.049747467041,-75.1608734130859,19138,chinese,$,4.0
China Wok,Philadelphia,40.0292167663574,-75.2234573364258,19127,chinese,$,4.0
New Dragon Star Chinese Restaurant,Philadelphia,40.025382,-75.14336,19141,chinese,$,3.5
China King,Philadelphia,39.9171948,-75.2372026,19142,chinese,$,3.0
Hong Bo Restaurant & Dumpling House,Philadelphia,39.9550095945597,-75.1575344055891,19107,chinese,N/A,3.5
Golden Bowl,Philadelphia,39.9536285,-75.1596298,19107,chinese,N/A,3.0
Oishi Sushi Japanese & Chinese Food,Philadelphia,39.85706,-75.06399,08078,chinese,N/A,4.0
New Golden House,Philadelphia,40.0377922058105,-75.1761169433594,19144,chinese,$,4.0
Golden Bowl,Philadelphia,40.0061229694233,-75.2900573126892,19003,chinese,$$,3.5
Panda Restaurant,Philadelphia,39.95858,-75.06578,08110,chinese,$,4.5
Great Wall Chinese Food,Philadelphia,39.9290314,-75.1753922,19145,chinese,$,3.0
Aya Asian Fusion,Philadelphia,40.03695,-75.03991,19136,chinese,$$,3.5
No-1 China,Philadelphia,39.9797453,-75.2691335,19151,chinese,N/A,2.0
Classic Asia,Philadelphia,39.88215,-75.05934,08035,chinese,$$,4.5
Panda Garden,Philadelphia,40.05467,-75.1939,19119,chinese,$,3.5
Panda Express,Philadelphia,40.0300397243823,-75.099515536254,19124,chinese,$,2.5
Ruby Chinese Restaurant,Philadelphia,40.0442199193848,-75.2320256441894,19128,chinese,$,3.0
Panda Express,Philadelphia,39.99257,-75.0978499,19134,chinese,$,2.0
Lord's Favor,Philadelphia,39.9915441543802,-75.1221659778261,19134,chinese,$,5.0
Super Chinese,Philadelphia,40.0204,-75.11664,19120,chinese,$,4.5
Yee Garden,Philadelphia,40.02986,-75.08475,19124,chinese,N/A,3.5
Beijing,Philadelphia,40.01512,-75.10879,19124,chinese,$,4.5
No 1 Chinese Restaurant,Philadelphia,39.9642,-75.05707,08110,chinese,N/A,4.0
Golden City,Philadelphia,40.0112854,-75.1069324,19124,chinese,N/A,5.0
Lee's House,Philadelphia,39.94784,-75.26003,19082,chinese,$,2.5
Dou Hueng,Philadelphia,39.99675,-75.1778999,19132,chinese,N/A,2.0
China Wok,Philadelphia,40.01364,-75.13778,19140,chinese,N/A,5.0
Hong Kong Restaurant,Philadelphia,39.9865913391113,-75.2317733764648,19131,chinese,N/A,1.0
China King,Philadelphia,40.0513136654745,-75.1172653143191,19012,chinese,$,3.5
New China City,Philadelphia,39.940558,-75.2885454,19026,chinese,$,3.5
China House,Philadelphia,40.032,-75.213,19128,chinese,$,3.0
Panda House,Philadelphia,40.0506401062012,-75.184440612793,19119,chinese,N/A,4.5
Five Stars,Philadelphia,40.0085906982422,-75.1504058837891,19140,chinese,N/A,5.0
Yuen Lum Chinese Restaurant,Philadelphia,39.9516,-75.25618,19082,chinese,N/A,4.0
New China Chinese Restaurant,Philadelphia,40.04306,-75.10366,19120,chinese,N/A,5.0
Jade Garden,Philadelphia,39.94511,-75.17881,19146,chinese,N/A,2.0
No 1 Chinese Food,Philadelphia,39.8652862,-75.0549309,08007,chinese,$$,4.0
King Wok's,Philadelphia,40.0168949,-75.0604445,19135,chinese,N/A,3.0
Shee Yuan Chinese,Philadelphia,39.98904,-75.24983,19151,chinese,$,3.5
Chopstix House,Philadelphia,39.8698308906967,-75.0420139132503,08045,chinese,$,4.0
Dream House Asian Bistro,Philadelphia,40.03438505088,-75.216117126152,19128,chinese,$$,3.0
China King Restaurant,Philadelphia,40.0064714,-75.2602072,19072,chinese,$,3.0
China House,Philadelphia,40.035159,-75.17865,19144,chinese,$,3.0
China King,Philadelphia,39.9030570983887,-75.0391006469727,08033,chinese,$,3.5
Hua Lai Chinese,Philadelphia,39.95668,-75.2251299,19139,chinese,N/A,2.0
East Lake Chinese Restaurant,Philadelphia,40.0335396,-75.0719902,19149,chinese,$$,3.0
Ginza Japanese & Asian Restaurant,Philadelphia,39.8517756,-75.0738671,08078,chinese,$$,3.5
Ho Le Chan,Philadelphia,39.98725,-75.10907,19134,chinese,$$,3.0
Zheng's China House,Philadelphia,40.02893,-75.08494,19124,chinese,N/A,4.0
Yummy Yummy,Philadelphia,39.8652763366699,-75.0784683227539,08031,chinese,$$,4.0
Spice Grill,Philadelphia,39.985973,-75.095031,19134,chinese,$,3.5
Super China Noodle and Duck House,Philadelphia,39.924575,-75.236132,19142,chinese,N/A,3.5
China Ruby,Philadelphia,40.05597,-75.0738,19111,chinese,$$,3.5
Five Star Restaurant,Philadelphia,40.05128,-75.1847499,19119,chinese,$,4.5
China House,Philadelphia,39.984322,-75.275246,19096,chinese,$,3.5
First Wok,Philadelphia,40.0333277,-75.1775265,19144,chinese,$,3.0
Hunan Chinese Resturant,Philadelphia,39.922092,-75.087029,08108,chinese,N/A,5.0
Woksabi,Philadelphia,39.9167802,-75.0707158,08108,chinese,$$,3.5
Yuri Deli,Philadelphia,39.98099,-75.18233,19121,chinese,N/A,2.5
China Wok III,Philadelphia,39.89295167,-75.28371667,19032,chinese,N/A,3.0
Golden Place Chinese Restaurant,Philadelphia,39.9252898,-75.2802554,19018,chinese,$,3.5
Main Garden Chinese Restaurant,Philadelphia,40.03001,-75.13226,19120,chinese,N/A,3.5
Bo Wah,Philadelphia,39.91685,-75.23751,19142,chinese,N/A,3.0
Beijing Garden,Philadelphia,40.03057,-75.21138,19128,chinese,$,2.5
Panda Express,Philadelphia,39.936833,-75.045892,08002,chinese,N/A,2.5
Hong Kong Food Truck,Philadelphia,39.957122802734375,-75.19954681396484,19104,chinese,N/A,3.0
Peking Duck & Sushi Works,Philadelphia,39.903459,-75.04067,08033,chinese,$$,4.0
Panda Garden,Philadelphia,40.03755,-75.12989,19120,chinese,N/A,5.0
China Inn,Philadelphia,39.9721031188965,-75.2487716674805,19151,chinese,$,4.0
Eddies Chinese Restaurant,Philadelphia,39.99872,-75.12872,19134,chinese,N/A,3.0
Jade Palace,Philadelphia,40.0321,-75.106,19124,chinese,$,2.5
Mongolian Grill,Philadelphia,39.8902537,-75.2850669,19032,chinese,N/A,2.0
Golden Garden Chinese,Philadelphia,40.0523109436035,-75.0925598144531,19111,chinese,N/A,3.5
Silver Chopsticks,Philadelphia,40.0248947143555,-75.1474380493164,19141,chinese,N/A,3.0
Dragon City Restaurant,Philadelphia,40.0442837,-75.0858697,19111,chinese,$,3.0
King House,Philadelphia,39.92855,-75.11924,08104,chinese,N/A,3.0
